@id;@form;@lemma;@postag;@relation
1;ἄλλα;ἄλλος;p-p---nn-;SBJ
2;γὰρ;γάρ;d--------;AuxY
3;ἐν;ἐν;r--------;AuxP
4;ἄλλαις;ἄλλος;a-p---fd-;ATR
5;εὐθηνεῖ;εὐθηνέω;v3spia---;PRED
6;χώραις;χώρα;n-p---fd-;ADV
7;););u--------;AuxG
8;,;punc;u--------;AuxX
9;εἶτα;εἶτα;d--------;AuxY
10;περὶ;περί;r--------;AuxP
11;γεωργίας;γεωργία;n-s---fg-;PNOM_CO
12;,;punc;u--------;AuxX
13;καὶ;καί;d--------;AuxY
14;ταύτης;οὗτος;p-s---fg-;SBJ
15;ἤδη;ἤδη;d--------;ADV
16;ψιλῆς;ψιλός;a-s---fg-;PNOM
17;τε;τε;d--------;AuxY
18;καὶ;καί;c--------;COORD
19;πεφυτευμένης;φυτεύω;v-srpefg-;ATR_CO
20;,;punc;u--------;AuxX
21;καὶ;καί;d--------;AuxY
22;μελιττουργίας;μελισσουργία;n-s---fg-;PNOM_CO
23;,;punc;u--------;AuxX
24;καὶ;καί;c--------;COORD
25;τῶν;ὁ;l-p---ng-;ATR
26;ἄλλων;ἄλλος;a-p---ng-;ATR
27;ζῴων;ζῷον;n-p---ng-;PNOM_CO
28;τῶν;ὁ;l-p---ng-;ATR
29;πλωτῶν;πλωτός;a-p---ng-;ATR_CO
30;ἢ;ἤ;c--------;COORD
31;πτηνῶν;πτηνός;a-p---ng-;ATR_CO
32;,;punc;u--------;AuxX
33;ἀφ᾽;ἀπό;r--------;AuxP
34;ὅσων;ὅσος;a-p---ng-;ADV
35;ἔστι;εἰμί;v3spia---;ATR
36;τυγχάνειν;τυγχάνω;v--pna---;PNOM
37;βοηθείας;βοήθεια;n-s---fg-;OBJ
38;.;punc;u--------;AuxK
39;ἐστιν;εἰμί;v3spia---;PRED
40;οὔσης;εἰμί;v-sppafg-;ATR_CO
