@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;ταχὺ;ταχύς;a-s---na-;ADV
3;τῶν;ὁ;l-p---ng-;ATR
4;ἔργων;ἔργον;n-p---ng-;SBJ
5;συντελεσθέντων;συντελέω;v-pappng-;ADV
6;διὰ;διά;r--------;AuxP
7;τὴν;ὁ;l-s---fa-;ATR
8;προθυμίαν;προθυμία;n-s---fa-;ADV_CO
9;καὶ;καί;c--------;COORD
10;τὸ;ὁ;l-s---na-;ATR
11;πλῆθος;πλῆθος;n-s---na-;ADV_CO
12;τῶν;ὁ;l-p---mg-;ATR
13;ἐργαζομένων;ἐργάζομαι;v-pppemg-;ATR
14;,;punc;u--------;AuxX
15;οἱ;ὁ;l-p---mn-;ATR
16;μὲν;μέν;d--------;AuxY
17;Πελοποννήσιοι;Πελοποννήσιος;n-p---mn-;SBJ
18;ὠχύρουν;ὀχυρόω;v3piia---;PRED_CO
19;τὸ;ὁ;l-s---na-;ATR
20;τεῖχος;τεῖχος;n-s---na-;OBJ
21;,;punc;u--------;AuxX
22;διατεῖνον;διατείνω;v-sppana-;ATR
23;ἐπὶ;ἐπί;r--------;AuxP
24;σταδίους;στάδιος;n-p---ma-;ADV
25;τετταράκοντα;τεσσαράκοντα;a--------;ATR
26;ἀπὸ;ἀπό;r--------;AuxP
27;Λεχαίου;Λέχαιον;n-s---ng-;ADV
28;μέχρι;μέχρι;r--------;AuxP
29;Κεγχρεῶν;Κεγχρεά;n-p---fg-;ADV
30;,;punc;u--------;AuxX
31;οἱ;ὁ;l-p---mn-;SBJ
32;δʼ;δέ;c--------;COORD
33;ἐν;ἐν;r--------;AuxP
34;τῇ;ὁ;l-s---fd-;ATR
35;Σαλαμῖνι;Σαλαμίς;n-s---fd-;ADV
36;διατρίβοντες;διατρίβω;v-pppamn-;ATR
37;μετὰ;μετά;r--------;AuxP
38;παντὸς;πᾶς;a-s---mg-;ATR
39;τοῦ;ὁ;l-s---mg-;ATR
40;στόλου;στόλος;n-s---mg-;ADV
41;κατεπλάγησαν;καταπλήσσω;v3paip---;PRED_CO
42;ἐπὶ;ἐπί;r--------;AuxP
43;τοσοῦτον;τοσοῦτος;p-s---ma-;ADV
44;,;punc;u--------;AuxX
45;ὥστε;ὥστε;c--------;AuxC
46;μηκέτι;μηκέτι;d--------;ADV
47;πειθαρχεῖν;πειθαρχέω;v--pna---;ADV
48;τοῖς;ὁ;l-p---md-;ATR
49;ἡγεμόσιν;ἡγεμών;n-p---md-;OBJ
50;.;punc;u--------;AuxK
