@id;@form;@lemma;@postag;@relation
1;ὡς;ὡς;c--------;AuxC
2;δʼ;δέ;d--------;AuxY
3;ἦλθε;ἔρχομαι;v3saia---;ADV
4;πλησίον;πλησίος;a-s---na-;ADV
5;τῆς;ὁ;l-s---fg-;ATR
6;προειρημένης;προλέγω;v-srpefg-;ATR
7;πόλεως;πόλις;n-s---fg-;ADV
8;,;punc;u--------;AuxX
9;δύο;δύο;a--------;ATR
10;παρεμβολὰς;παρεμβολή;n-p---fa-;OBJ
11;ἔθετο;τίθημι;v3saim---;PRED_AP
12;,;punc;u--------;AuxX
13;τὴν;ὁ;l-s---fa-;OBJ
14;μὲν;μέν;d--------;AuxY
15;τῷ;ὁ;l-s---nd-;ATR
16;πεζῷ;πεζός;a-s---nd-;ATR
17;στρατεύματι;στράτευμα;n-s---nd-;OBJ
18;,;punc;u--------;AuxX
19;τὴν;ὁ;l-s---fa-;OBJ
20;δὲ;δέ;c--------;COORD
21;τῇ;ὁ;l-s---fd-;ATR
22;ναυτικῇ;ναυτικός;a-s---fd-;ATR
23;δυνάμει;δύναμις;n-s---fd-;OBJ
24;.;punc;u--------;APOS
25;ἔθετο;τίθημι;v3saim---;PRED_AP_CO
26;ἔθετο;τίθημι;v3saim---;PRED_AP_CO
