@id;@form;@lemma;@postag;@relation
1;εὐθὺς;εὐθύς;d--------;ADV
2;οὖν;οὖν;d--------;AuxY
3;οἱ;ὁ;l-p---mn-;ATR
4;μὲν;μέν;d--------;AuxY
5;ἄλλοι;ἄλλος;p-p---mn-;SBJ
6;πάντες;πᾶς;a-p---mn-;ATR
7;ἀπηλλάγησαν;ἀπαλλάσσω;v3paip---;PRED_CO
8;,;punc;u--------;AuxX
9;ὁ;ὁ;l-s---mn-;ATR
10;δὲ;δέ;c--------;COORD
11;Λεωνίδης;Λεωνίδας;n-s---mn-;SBJ
12;μετὰ;μετά;r--------;AuxP
13;τῶν;ὁ;l-p---mg-;ATR
14;πολιτῶν;πολίτης;n-p---mg-;ADV
15;ἡρωικὰς;ἡρωικός;a-p---fa-;ATR_CO
16;πράξεις;πρᾶξις;n-p---fa-;OBJ
17;καὶ;καί;c--------;COORD
18;παραδόξους;παράδοξος;a-p---fa-;ATR_CO
19;ἐπετελέσατο;ἐπιτελέω;v3saim---;PRED_CO
20;.;punc;u--------;AuxK
