,@id,@form,@lemma,@postag,@relation
0,1,καίτοι,καίτοι,d--------,AuxY
1,2,πόσα,πόσος,a-p---na-,ATR
2,3,χρήματα,χρῆμα,n-p---na-,OBJ
3,4,τοὺς,ὁ,l-p---ma-,ATR
4,5,ἡγεμόνας,ἡγεμών,n-p---ma-,SBJ_CO
5,6,τῶν,ὁ,l-p---fg-,ATR
6,7,συμμοριῶν,συμμορία,n-p---fg-,ATR
7,8,ἢ,ἤ1,c--------,COORD
8,9,τοὺς,ὁ,l-p---ma-,ATR
9,10,δευτέρους,δεύτερος,a-p---ma-,SBJ_CO
10,11,καὶ,καί,c--------,COORD
11,12,τρίτους,τρίτος,a-p---ma-,SBJ_CO
12,13,οἴεσθέ,οἴομαι,v2ppie---,PRED
13,14,μοι,ἐγώ,p1s---md-,OBJ
14,15,διδόναι,δίδωμι,v--pna---,OBJ
15,16,",",punc1,u--------,AuxX
16,17,ὥστε,ὥστε,c--------,AuxC
17,18,μάλιστα,μάλιστα,d--------,AuxZ
18,19,μὲν,μέν,d--------,AuxY
19,20,μὴ,μή,d--------,AuxZ
20,21,θεῖναι,τίθημι,v--ana---,ADV_CO
21,22,τὸν,ὁ,l-s---ma-,ATR
22,23,νόμον,νόμος,n-s---ma-,OBJ
23,24,τοῦτον,οὗτος,a-s---ma-,ATR
24,25,",",punc1,u--------,AuxX
25,26,εἰ,εἰ,c--------,AuxC
26,27,δὲ,δέ,c--------,COORD
27,28,μή,μή,d--------,AuxZ
28,29,",",punc1,u--------,AuxX
29,30,καταβάλλοντ᾽,καταβάλλω,v-sppama-,AtvV
30,31,ἐᾶν,ἐάω,v--pna---,ADV_CO
31,32,ἐν,ἐν,r--------,AuxP
32,33,ὑπωμοσίᾳ,ὑπωμοσία,n-s---fd-,ADV
33,34,;,punc1,u--------,AuxK
