@ref,@id,@form,@lemma,@postag,@relation
Leuven|0041-001|3|1,1,ἄλλος,ἄλλος,p-s---mn-,SBJ
Leuven|0041-001|3|2,2,μὲν,μέν,d--------,AuxY
Leuven|0041-001|3|3,3,οὖν,οὖν,d--------,AuxY
Leuven|0041-001|3|4,4,",",",",u--------,AuxX
Leuven|0041-001|3|5,5,ὅσοις,ὅσος,p-p---nd-,ADV
Leuven|0041-001|3|6,6,ἔνεστι,ἔνειμι,v3spia---,ATR
Leuven|0041-001|3|7,7,παραμυθήσασθαί,παραμυθέομαι,v--anm---,SBJ
Leuven|0041-001|3|8,8,σε,σύ,p2s---ca-,OBJ
Leuven|0041-001|3|9,9,",",",",u--------,AuxX
Leuven|0041-001|3|10,10,ταῦτ’,οὗτος,p-p---na-,OBJ
Leuven|0041-001|3|11,11,ἂν,ἄν,d--------,AuxY
Leuven|0041-001|3|12,12,διεξῄει,διέξειμι,v3siia---,PRED_CO
Leuven|0041-001|3|13,13,καὶ,καί,c--------,AuxY
Leuven|0041-001|3|14,14,τὰς,ὁ,l-p---fa-,ATR
Leuven|0041-001|3|15,15,ἐκ,ἐκ,r--------,AuxP
Leuven|0041-001|3|16,16,τῆς,ὁ,l-s---fg-,ATR
Leuven|0041-001|3|17,17,ἀποδημίας,ἀποδημία,n-s---fg-,ATR
Leuven|0041-001|3|18,18,ἐλπίδας,ἐλπίς,n-p---fa-,OBJ
Leuven|0041-001|3|19,19,ἐξηριθμεῖτο,ἐξαριθμέω,v3siie---,PRED_CO
Leuven|0041-001|3|20,20,καὶ,καί,c--------,COORD
Leuven|0041-001|3|21,21,ἐπὶ,ἐπί,r--------,AuxP
Leuven|0041-001|3|22,22,ταύταις,οὗτος,p-p---fd-,ADV
Leuven|0041-001|3|23,23,ἀντίρροπον,ἀντίρροπος,a-s---fa-,ATR
Leuven|0041-001|3|24,24,λύπης,λύπη,n-s---fg-,ADV
Leuven|0041-001|3|25,25,εὐφροσύνην,εὐφροσύνη,n-s---fa-,OBJ
Leuven|0041-001|3|26,26,καθίστατο,καθίστημι,v3siie---,PRED_CO
Leuven|0041-001|3|27,27,·,·,u--------,AuxK
