@ref,@id,@form,@lemma,@postag,@relation
Leuven|0041-001|132|1,1,καίτοιγε,καίτοι,d--------,AuxY
Leuven|0041-001|132|2,2,οἳ,ὁ,l-p---mn-,SBJ
Leuven|0041-001|132|3,3,μὲν,μέν,d--------,AuxY
Leuven|0041-001|132|4,4,ἐπὶ,ἐπί,r--------,AuxP
Leuven|0041-001|132|5,5,τὰ,ὁ,l-p---na-,ATR
Leuven|0041-001|132|6,6,εὐτελέστατα,εὐτελής,a-p---nas,OBJ
Leuven|0041-001|132|7,7,στέλλονται,στέλλω,v3ppie---,PRED_CO
Leuven|0041-001|132|8,8,",",",",u--------,AuxX
Leuven|0041-001|132|9,9,ἡμεῖς,ἐγώ,p1p---cn-,SBJ
Leuven|0041-001|132|10,10,δὲ,δέ,d--------,COORD
Leuven|0041-001|132|11,11,ἀρετὴν,ἀρετή,n-s---fa-,OBJ
Leuven|0041-001|132|12,12,ἐμπορευόμεθα,ἐμπορεύομαι,v1ppie---,PRED_CO
Leuven|0041-001|132|13,13,οὐδενὸς,οὐδείς,p-s---ng-,ATR
Leuven|0041-001|132|14,14,ἄλλου,ἄλλος,p-s---ng-,ATR
Leuven|0041-001|132|15,15,πλὴν,πλήν,r--------,AuxP
Leuven|0041-001|132|16,16,φύσεως,φύσις,n-s---fg-,ADV_CO
Leuven|0041-001|132|17,17,καὶ,καί,c--------,AuxY
Leuven|0041-001|132|18,18,φιλοπονίας,φιλοπονία,n-s---fg-,ADV_CO
Leuven|0041-001|132|19,19,καὶ,καί,c--------,COORD
Leuven|0041-001|132|20,20,χρόνου,χρόνος,n-s---mg-,ADV_CO
Leuven|0041-001|132|21,21,ὤνιον,ὤνιος,a-s---fa-,ATR
Leuven|0041-001|132|22,22,.,.,u--------,AuxK
