@id,@form,@lemma,@postag,@relation
1,εἰ,εἰ,c--------,AuxC
2,δὲ,δέ,d--------,AuxY
3,μὴ,μή,d--------,AuxZ
4,τοιοῦτοι,τοιοῦτος,a-p---mn_,PNOM
5,ἦσαν,εἰμί,v3piia---,ADV_CO
6,καὶ,καί,c--------,COORD
7,τοιαύτην,τοιοῦτος,a-s---fa_,ATR
8,δόξαν,δόξα,n-s---fa-,OBJ
9,εἶχον,ἔχω,v3piia---,ADV_CO
10,οὐ,οὐ,d-------_,AuxZ
11,-δʼ,δέ,d-------_,AuxZ
12,ἂν,ἄν1,d--------,AuxY
13,εἷς,εἷς,a-s---mn_,SBJ
14,αὐτοῖς,αὐτός,p-p---md-,OBJ
15,ἐπίστευεν,πιστεύω,v3siia---,PRED
16,",",punc1,u--------,AuxX
17,ὥσπερ,ὥσπερ,c--------,AuxC
18,οὐ,οὐ,d-------_,AuxZ
19,-δὲ,δέ,d--------,AuxY
20,νῦν,νῦν,d--------,ADV_CO
21,πιστεύει,πιστεύω,v3spia---,ADV
22,οὐ,οὐ,d-------_,AuxZ
23,-δὲ,δέ,c--------,COORD
24,εἷς,εἷς,a-s---mn_,SBJ
25,ἔτι,ἔτι,d--------,ADV_CO
26,",",punc1,u--------,AuxX
27,ἐπεὶ,ἐπεί,c--------,AuxC
28,ἔγνωσται,γιγνώσκω,v3srie---,ADV
29,ἡ,ὁ,l-s---fn-,ATR
30,ἀσέβεια,ἀσέβεια,n-s---fn-,SBJ
31,αὐτῶν,αὐτός,p-p---mg-,ATR
32,.,punc1,u--------,AuxK
