@id,@form,@lemma,@postag,@relation
1,Κῦρος,Κῦρος,n-s---mn-,SBJ
2,μὲν,μέν,d--------,AuxY
3,τοῦτον,οὗτος,a-s---ma-,ATR
4,τὸν,ὁ,l-s---ma-,ATR
5,λόγον,λόγος,n-s---ma-,OBJ
6,τοῖσι,ὁ,l-p---md-,ATR
7,Ἴωσι,Ἴωνες,n-p---md-,OBJ_CO
8,καὶ,καί,c--------,COORD
9,τοῖσι,ὁ,l-p---md-,ATR
10,Αἰολεῦσι,Αἰολεύς,n-p---md-,OBJ_CO
11,τῶνδε,ὅδε,p-p---ng-,ADV_AP
12,εἵνεκα,ἕνεκα,r--------,AuxP
13,ἔλεξε,λέγω3,v3saia---,PRED
14,",",punc1,u--------,APOS
15,ὅτι,ὅτι2,c--------,AuxC
16,δὴ,δή,d--------,AuxZ
17,οἱ,ὁ,l-p---mn-,ATR
18,Ἴωνες,Ἴωνες,n-p---mn-,SBJ
19,πρότερον,πρότερος,a-s---na-,ADV
20,αὐτοῦ,αὐτός,a-s---mg-,ATR
21,Κύρου,Κῦρος,n-s---mg-,SBJ
22,δεηθέντος,δέω2,v-sappmg-,ADV
23,δι᾽,διά,r--------,AuxP
24,ἀγγέλων,ἄγγελος,n-p---mg-,ADV
25,ἀπίστασθαι,ἀφεστήξω,v--pne---,OBJ
26,σφέας,σφεῖς,p-p---ma-,OBJ
27,ἀπὸ,ἀπό,r--------,AuxP
28,Κροίσου,Κροῖσος,n-s---mg-,OBJ
29,οὐκ,οὐ,d--------,AuxZ
30,ἐπείθοντο,πείθω,v3piie---,ADV_AP_CO
31,",",punc1,u--------,AuxX
32,τότε,τότε,d--------,ADV
33,δὲ,δέ,c--------,COORD
34,κατεργασμένων,κατεργάζομαι,v-prpeng-,ADV
35,τῶν,ὁ,l-p---ng-,ATR
36,πρηγμάτων,πρᾶγμα,n-p---ng-,SBJ
37,ἦσαν,εἰμί,v3piia---,ADV_AP_CO
38,ἕτοιμοι,ἑτοῖμος,a-p---mn-,PNOM
39,πείθεσθαι,πείθω,v--pne---,ADV
40,Κύρῳ,Κῦρος,n-s---md-,OBJ
41,.,punc1,u--------,AuxK
