@id,@form,@lemma,@postag
1,ἅτε,ἅτε,d--------
2,οὖν,οὖν,d--------
3,οἶμαι,οἴομαι,v1spie---
4,φιλότιμοι,φιλότιμος,a-p---mn-
5,ὄντες,εἰμί,v-pppamn-
6,καὶ,καί,d--------
7,σφοδροὶ,σφοδρός,a-p---mn-
8,καὶ,καί,c--------
9,πολλοί,πολύς,a-p---mn-
10,",",punc1,u--------
11,καὶ,καί,c--------
12,συντεταμένως,συντεταμένως,d--------
13,καὶ,καί,c--------
14,πιθανῶς,πιθανός,d-------p
15,λέγοντες,λέγω3,v-pppamn-
16,περὶ,περί,r--------
17,ἐμοῦ,ἐγώ,p1s---mg-
18,",",punc1,u--------
19,ἐμπεπλήκασιν,ἐμπίπλημι,v3pria---
20,ὑμῶν,σύ,p-p---mg-
21,τὰ,ὁ,l-p---na-
22,ὦτα,οὖς,n-p---na-
23,καὶ,καί,d--------
24,πάλαι,πάλαι,d--------
25,καὶ,καί,c--------
26,σφοδρῶς,σφοδρῶς,d-------p
27,διαβάλλοντες,διαβάλλω,v-pppamn-
28,.,punc1,u--------
