@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ἐάν,ἐάν,c--------
3,τις,τις,p-s---mn-
4,ὑμῶν,σύ,p-p---mg-
5,ἀμφισβητήσῃ,ἀμφισβητέω,v3sasa---
6,καὶ,καί,c--------
7,φῇ,φημί,v3s-sa---
8,ἐπιμελεῖσθαι,ἐπιμελέομαι,v--pne---
9,",",punc1,u--------
10,οὐκ,οὐ,d--------
11,εὐθὺς,εὐθύς2,d--------
12,ἀφήσω,ἀφίημι,v1sfia---
13,αὐτὸν,αὐτός,p-s---ma-
14,οὐ,οὐ,d-------_
15,-δʼ,δέ,c--------
16,ἄπειμι,ἄπειμι1,v1spia---
17,",",punc1,u--------
18,ἀλλʼ,ἀλλά,c--------
19,ἐρήσομαι,ἔρομαι,v1sfim---
20,αὐτὸν,αὐτός,p-s---ma-
21,καὶ,καί,d--------
22,ἐξετάσω,ἐξετάζω,v1sfia---
23,καὶ,καί,d--------
24,ἐλέγξω,ἐλέγχω,v1sfia---
25,",",punc1,u--------
26,καὶ,καί,c--------
27,ἐάν,ἐάν,c--------
28,μοι,ἐγώ,p1s---md-
29,μὴ,μή,d--------
30,δοκῇ,δοκεύς,n-s---md-
31,κεκτῆσθαι,κτάομαι,v--rne---
32,ἀρετήν,ἀρετή,n-s---fa-
33,",",punc1,u--------
34,φάναι,φημί,v--pna---
35,δέ,δέ,c--------
36,",",punc1,u--------
37,ὀνειδιῶ,ὀνειδίζω,v1sfia---
38,ὅτι,ὅτι2,c--------
39,τὰ,ὁ,l-p---na-
40,πλείστου,πλεῖστος,a-s---ng-
41,ἄξια,ἄξιος,a-p---na-
42,περὶ,περί,r--------
43,ἐλαχίστου,ἐλάχιστος,a-s---ngs
44,ποιεῖται,ποιέω,v3spie---
45,",",punc1,u--------
46,τὰ,ὁ,l-p---na-
47,δὲ,δέ,c--------
48,φαυλότερα,φαῦλος,a-p---nac
49,περὶ,περί,r--------
50,πλείονος,πλείων,a-s---ngc
51,.,punc1,u--------
52,ποιεῖται,ποιέω,v3spie---
