@id,@form,@lemma,@postag
1,τὰ,ὁ,l-p---na-
2,γὰρ,γάρ,d--------
3,ἀληθῆ,ἀληθής,a-p---na-
4,οἴομαι,οἴομαι,v1spie---
5,οὐκ,οὐ,d--------
6,ἂν,ἄν1,d--------
7,ἐθέλοιεν,ἐθέλω,v3ppoa---
8,λέγειν,λέγω3,v--pna---
9,",",punc1,u--------
10,ὅτι,ὅτι2,c--------
11,κατάδηλοι,κατάδηλος,a-p---mn-
12,γίγνονται,γίγνομαι,v3ppie---
13,προσποιούμενοι,προσποιέω,v-pppemn-
14,μὲν,μέν,d--------
15,εἰδέναι,οἶδα,v--rna---
16,",",punc1,u--------
17,εἰδότες,οἶδα,v-prpamn-
18,δὲ,δέ,c--------
19,οὐδέν,οὐδείς,p-s---na-
20,.,punc1,u--------
