@id,@form,@lemma,@postag
1,ἐμοὶ,ἐγώ,p1s---md-
2,δὲ,δέ,d--------
3,οὔ,οὐ,d--------
4,-τε,τε,d--------
5,ἐξιόντι,ἔξειμι2,v-sppamd-
6,ἕωθεν,ἕωθεν,d--------
7,οἴκοθεν,οἴκοθεν,d--------
8,ἠναντιώθη,ἐναντιόομαι,v3saie---
9,τὸ,ὁ,l-s---nn-
10,τοῦ,ὁ,l-s---mg-
11,θεοῦ,θεός,n-s---mg-
12,σημεῖον,σημεῖον,n-s---nn-
13,",",punc1,u--------
14,οὔ,οὐ,d--------
15,-τε,τε,d--------
16,ἡνίκα,ἡνίκα,d--------
17,ἀνέβαινον,ἀναβαίνω,v1siia---
18,ἐνταυθοῖ,ἐνταυθοῖ,d--------
19,ἐπὶ,ἐπί,r--------
20,τὸ,ὁ,l-s---na-
21,δικαστήριον,δικαστήριον,n-s---na-
22,",",punc1,u--------
23,οὔ,οὐ,d--------
24,-τε,τε,c--------
25,ἐν,ἐν,r--------
26,τῷ,ὁ,l-s---md-
27,λόγῳ,λόγος,n-s---md-
28,οὐδαμοῦ,οὐδαμοῦ,d--------
29,μέλλοντί,μέλλω,v-sppamd-
30,τι,τις,p-s---na-
31,ἐρεῖν,ἐρέω,v--pna---
32,.,punc1,u--------
