@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,γὰρ,γάρ,d--------
3,τοῦτο,οὗτος,p-s---na-
4,αὐτὸ,αὐτός,a-s---na_
5,τὸ,ὁ,l-s---na-
6,τοῦ,ὁ,l-s---mg-
7,Ὁμήρου,Ὅμηρος,n-s---mg-
8,",",punc1,u--------
9,οὐ,οὐ,d-------_
10,-δʼ,δέ,d-------_
11,ἐγὼ,ἐγώ,p1s---mn-
12,ἀπὸ,ἀπό,r--------
13,δρυὸς,δρῦς,n-s---fg-
14,οὐ,οὐ,d-------_
15,-δʼ,δέ,c--------
16,ἀπὸ,ἀπό,r--------
17,πέτρης,πέτρα,n-s---fg-
18,πέφυκα,φύω,v1sria---
19,ἀλλʼ,ἀλλά,c--------
20,ἐξ,ἐκ,r--------
21,ἀνθρώπων,ἄνθρωπος,n-p---mg-
22,",",punc1,u--------
23,ὥστε,ὥστε,c--------
24,καὶ,καί,d--------
25,οἰκεῖοί,οἰκεῖος,a-p---mn-
26,μοί,ἐγώ,p1s---md-
27,εἰσι,εἰμί,v3ppia---
28,καὶ,καί,c--------
29,ὑεῖς,υἱός,n-p---mn-
30,γε,γε,d--------
31,",",punc1,u--------
32,ὦ,ὦ,i--------
33,ἄνδρες,ἀνήρ,n-p---mv-
34,Ἀθηναῖοι,Ἀθηναῖος,n-p---mv-
35,",",punc1,u--------
36,τρεῖς,τρεῖς,a-_---___
37,",",punc1,u--------
38,εἷς,εἷς,a-s---mn_
39,μὲν,μέν,d--------
40,μειράκιον,μειράκιον,n-s---nn-
41,ἤδη,ἤδη,d--------
42,",",punc1,u--------
43,δύο,δύο,a-_---___
44,δὲ,δέ,c--------
45,παιδία,παίδιον,n-p---nn-
46,·,punc1,u--------
47,λέγω,λέγω3,v1spia---
