@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;γὰρ;γάρ;d--------;AuxY
3;ἐκείνων;ἐκεῖνος;p-p---mg-;ATR
4;ὁ;ὁ;l-s---mn-;ATR
5;πληγεὶς;πλήσσω;v-sappmn-;SBJ
6;ἀεὶ;ἀεί;d--------;ADV
7;τῆς;ὁ;l-s---fg-;ATR
8;πληγῆς;πληγή;n-s---fg-;OBJ
9;ἔχεται;ἔχω;v3spie---;PRED_CO
10;,;punc;u--------;AuxX
11;κ-;καί;c--------;COORD
12;ἂν;ἐάν;c--------;AuxC
13;ἑτέρωσε;ἑτέρωσε;d--------;ADV
14;πατάξῃ;πατάσσω;v3sasa---;ADV
15;τις;τις;p-s---cn-;SBJ
16;,;punc;u--------;AuxX
17;ἐκεῖσʼ;ἐκεῖσε;d--------;PNOM
18;εἰσὶν;εἰμί;v3ppia---;PRED_CO
19;αἱ;ὁ;l-p---fn-;ATR
20;χεῖρες;χείρ;n-p---fn-;SBJ
21;·;punc;u--------;AuxK
