@id;@form;@lemma;@postag;@relation
1;οὐ;οὐ;d--------;AuxZ
2;γὰρ;γάρ;d--------;AuxY
3;ἔστιν;εἰμί;v3spia---;PRED_AP
4;,;punc;u--------;APOS
5;οὐκ;οὐ;d--------;AuxZ
6;ἔστιν;εἰμί;v3spia---;PRED_AP
7;ἕνʼ;εἷς;a-s---ma-;ATR
8;ἄνδρα;ἀνήρ;n-s---ma-;SBJ
9;δυνηθῆναί;δύναμαι;v--anp---;SBJ
10;ποτε;ποτε;d--------;ADV
11;ταῦθʼ;οὗτος;p-s---na-;OBJ
12;ὑμῖν;σύ;p2p---md-;ADV
13;πρᾶξαι;πράσσω;v--ana---;OBJ
14;πάνθʼ;πᾶς;a-p---na-;ATR
15;ὅσα;ὅσος;a-p---na-;OBJ
16;βούλεσθε;βούλομαι;v2ppie---;ATR
17;·;punc;u--------;AuxK
