@id;@form;@lemma;@postag;@relation
1;οὐ;οὐ;d--------;AuxZ
2;-δὲ;δέ;d--------;AuxZ
3;γὰρ;γάρ;d--------;AuxY
4;οὗτος;οὗτος;p-s---mn-;SBJ
5;παρὰ;παρά;r--------;AuxP
6;τὴν;ὁ;l-s---fa-;ATR
7;αὑτοῦ;ἑαυτοῦ;p-s---mg-;ATR
8;ῥώμην;ῥώμη;n-s---fa-;ADV
9;τοσοῦτον;τοσοῦτος;p-s---ma-;ADV
10;ἐπηύξηται;ἐπαυξάνω;v3srie---;PRED
11;ὅσον;ὅσος;a-s---na-;ADV
12;παρὰ;παρά;r--------;AuxP
13;τὴν;ὁ;l-s---fa-;ATR
14;ἡμετέραν;ἡμέτερος;a-s---fa-;ATR
15;ἀμέλειαν;ἀμέλεια;n-s---fa-;ADV
16;.;punc;u--------;AuxK
17;ἐπηύξηται;ἐπαυξάνω;v3srie---;ATR
