,@id,@form,@lemma,@postag,@relation
0,1,ἀφροδισιάζουσιν,ἀφροδισιάζω,v3ppia---,PRED_CO
1,2,δὲ,δέ,d--------,AuxY
2,3,καὶ,καί,c--------,COORD
3,4,ποιοῦνται,ποιέω,v3ppie---,PRED_CO
4,5,τὰς,ὁ,l-p---fa-,ATR
5,6,συνουσίας,συνουσία,n-p---fa-,OBJ
6,7,ὁτὲ,ὅτε,d--------,AuxZ
7,8,μὲν,μέν,d--------,AuxY
8,9,ὁρῶντες,ὁράω,v-pppamn-,ADV_CO
9,10,ἀλλήλους,ἀλλήλων,p-p---ma-,OBJ
10,11,",",punc1,u--------,AuxX
11,12,ὡς,ὡς,d--------,AuxZ
12,13,δὲ,δέ,c--------,COORD
13,14,τὰ,ὁ,l-p---na-,ATR
14,15,πολλὰ,πολύς,a-p---na-,ADV
15,16,καλύβας,καλύβη,n-p---fa-,OBJ
16,17,περιβάλλοντες,περιβάλλω,v-pppamn-,ADV_CO
17,18,περὶ,περί,r--------,AuxP
18,19,τὰς,ὁ,l-p---fa-,ATR
19,20,κλίνας,κλίνη,n-p---fa-,OBJ
20,21,",",punc1,u--------,AuxX
21,22,αἳ,ὅς,p-p---fn-,SBJ
22,23,πεπλεγμέναι,πλέκω,v-prpefn-,PNOM
23,24,εἰσιν,εἰμί,v3ppia---,ATR_CO
24,25,ἐκ,ἐκ,r--------,AuxP
25,26,ῥάβδων,ῥάβδος,n-p---fg-,OBJ
26,27,",",punc1,u--------,AuxX
27,28,ἐπιβέβληται,ἐπιβάλλω,v3srie---,ATR_CO
28,29,δ᾽,δέ,c--------,COORD
29,30,ἄνωθεν,ἄνωθεν,d--------,ADV
30,31,ἱμάτια,ἱμάτιον,n-p---nn-,SBJ
31,32,.,punc1,u--------,AuxK
