,@id,@form,@lemma,@postag,@relation
0,1,καταγελῶντες,καταγελάω,v-pppamn-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,τῶν,ὁ,l-p---mg-,ATR
3,4,ἀποδημούντων,ἀποδημέω,v-pppamg-,OBJ
4,5,ἐκ,ἐκ,r--------,AuxP
5,6,τῶν,ὁ,l-p---fg-,ATR
6,7,πατρίδων,πατρίς,n-p---fg-,OBJ
7,8,αὐτοὶ,αὐτός,a-p---mn-,SBJ
8,9,ἐσεμνύνοντο,σεμνύνω,v3piie---,PRED
9,10,ἐπὶ,ἐπί,r--------,AuxP
10,11,τῷ,ὁ,l-s---nd-,ATR
11,12,γεγηρακέναι,γηράσκω,v--rna---,OBJ
12,13,ἐπὶ,ἐπί,r--------,AuxP
13,14,ταῖς,ὁ,l-p---fd-,ATR
14,15,τῶν,ὁ,l-p---mg-,ATR
15,16,ποταμῶν,ποταμός,n-p---mg-,ATR
16,17,γεφύραις,γέφυρα,n-p---fd-,ADV
17,18,.,punc1,u--------,AuxK
