,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,τοσούτου,τοσοῦτος,p-s---ng-,OBJ
2,3,δέουσιν,δέω2,v3ppia---,PRED
3,4,αἰσχρὸν,αἰσχρός,a-s---na-,OBJ
4,5,ὑπολαμβάνειν,ὑπολαμβάνω,v--pna---,OBJ
5,6,ὥστε,ὥστε,c--------,AuxC
6,7,καὶ,καί,d--------,AuxZ
7,8,λέγουσιν,λέγω3,v3ppia---,ADV
8,9,",",punc1,u--------,AuxX
9,10,ὅταν,ὅταν,c--------,AuxC
10,11,ὁ,ὁ,l-s---mn-,ATR
11,12,μὲν,μέν,d--------,AuxY
12,13,δεσπότης,δεσπότης,n-s---mn-,SBJ
13,14,τῆς,ὁ,l-s---fg-,ATR
14,15,οἰκίας,οἰκία,n-s---fg-,ATR
15,16,ἀφροδισιάζηται,ἀφροδισιάζω,v3spse---,ADV_CO
16,17,",",punc1,u--------,AuxX
17,18,ζητῇ,ζητέω,v3spsa---,ADV_CO
18,19,δέ,δέ,c--------,COORD
19,20,τις,τις,p-s---cn-,SBJ
20,21,αὐτόν,αὐτός,p-s---ma-,OBJ
21,22,",",punc1,u--------,AuxX
22,23,ὅτι,ὅτι2,c--------,AuxC
23,24,πάσχει,πάσχω,v3spia---,OBJ
24,25,τὸ,ὁ,l-s---na-,OBJ_CO
25,26,καὶ,καί,c--------,COORD
26,27,τό,ὁ,l-s---na-,OBJ_CO
27,28,",",punc1,u--------,AuxX
28,29,προσαγορεύσαντες,προσαγορεύω,v-papamn-,ADV
29,30,αἰσχρῶς,αἰσχρός,d--------,ADV
30,31,τὸ,ὁ,l-s---na-,ATR
31,32,πρᾶγμα,πρᾶγμα,n-s---na-,OBJ
32,33,.,punc1,u--------,AuxK
