,@id,@form,@lemma,@postag,@relation
0,1,σκέψασθε,σκέπτομαι,v2pamm---,PRED
1,2,δὴ,δή,d--------,AuxY
2,3,καὶ,καί,d--------,AuxZ
3,4,τονδὶ,ὅδε,a-s---ma-,ATR
4,5,τὸν,ὁ,l-s---ma-,ATR
5,6,νόμον,νόμος,n-s---ma-,OBJ
6,7,",",",",u--------,AuxX
7,8,ὃς,ὅς,p-s---mn-,SBJ
8,9,κελεύει,κελεύω,v3spia---,ATR
9,10,τὴν,ὁ,l-s---fa-,ATR
10,11,διαθήκην,διαθήκη,n-s---fa-,SBJ
11,12,",",",",u--------,AuxX
12,13,ἣν,ὅς,p-s---fa-,OBJ
13,14,ἂν,ἄν,d--------,AuxY
14,15,παίδων,παῖς,n-p---mg-,SBJ
15,16,ὄντων,εἰμί,v-pppamg-,ADV
16,17,γνησίων,γνήσιος,a-p---mg-,PNOM
17,18,ὁ,ὁ,l-s---mn-,ATR
18,19,πατὴρ,πατήρ,n-s---mn-,SBJ
19,20,διαθῆται,διατίθημι,v3sasm---,ATR
20,21,ἐὰν,ἐάν,c--------,AuxC
21,22,ἀποθάνωσιν,ἀποθνῄσκω,v3pasa---,ADV
22,23,οἱ,ὁ,l-p---mn-,ATR
23,24,παῖδες,παῖς,n-p----n-,SBJ
24,25,πρὶν,πρίν,c--------,AuxC
25,26,ἡβῆσαι,ἡβάω,v--ana---,ADV
26,27,",",",",u--------,AuxX
27,28,κυρίαν,κύριος,a-s---fa-,PNOM
28,29,εἶναι,εἰμί,v--pna---,OBJ
29,30,.,.,u--------,AuxK
