@id,@form,@lemma,@postag
1,ἐστρατήγει,στρατηγέω,v3siia---
2,δὲ,δέ,d--------
3,τῶν,ὁ,l-p---fg-
4,μὲν,μέν,d--------
5,νεῶν,ναῦς,n-p---fg-
6,Ἀριστεὺς,Ἀριστεύς,n-s---mn-
7,ὁ,ὁ,l-s---mn-
8,Πελλίχου,Πελλίχης,n-s---mg-
9,καὶ,καί,d--------
10,Καλλικράτης,Καλλικράτης,n-s---mn-
11,ὁ,ὁ,l-s---mn-
12,Καλλίου,Καλλίας,n-s---mg-
13,καὶ,καί,c--------
14,Τιμάνωρ,Τιμάνωρ,n-s---mn-
15,ὁ,ὁ,l-s---mn-
16,Τιμάνθους,Τιμάνθης,n-s---mg-
17,",",punc1,u--------
18,τοῦ,ὁ,l-s---mg-
19,δὲ,δέ,c--------
20,πεζοῦ,πεζός,a-s---mg-
21,Ἀρχέτιμός,Ἀρχέτιμος,n-s---mn-
22,τε,τε,d--------
23,ὁ,ὁ,l-s---mn-
24,Εὐρυτίμου,Εὐρύτιμος,n-s---mg-
25,καὶ,καί,c--------
26,Ἰσαρχίδας,Ἰσαρχίδης,n-s---mn-
27,ὁ,ὁ,l-s---mn-
28,Ἰσάρχου,Ἴσαρχος,n-s---mg-
29,.,punc1,u--------
30,ἐστρατήγει,στρατηγέω,v3siia---
