@id,@form,@lemma,@postag
1,ἐκ,ἐκ,r--------
2,δὲ,δέ,d--------
3,τῶν,ὁ,l-p---ng-
4,εἰρημένων,ἐρῶ,v-prpeng-
5,τεκμηρίων,τεκμήριον,n-p---ng-
6,ὅμως,ὅμως,d--------
7,τοιαῦτα,τοιοῦτος,p-p---na-
8,ἄν,ἄν1,d--------
9,τις,τις,p-s---mn-
10,νομίζων,νομίζω,v-sppamn-
11,μάλιστα,μάλιστα,d--------
12,ἃ,ὅς,p-p---na-
13,διῆλθον,διέρχομαι,v1saia---
14,οὐχ,οὐ,d--------
15,ἁμαρτάνοι,ἁμαρτάνω,v3spoa---
16,",",punc1,u--------
17,καὶ,καί,c--------
18,οὔ,οὐ,d--------
19,-τε,τε,d--------
20,ὡς,ὡς,c--------
21,ποιηταὶ,ποιητής,n-p---mn-
22,ὑμνήκασι,ὑμνέω,v3pria---
23,περὶ,περί,r--------
24,αὐτῶν,αὐτός,p-p---ng-
25,ἐπὶ,ἐπί,r--------
26,τὸ,ὁ,l-s---na-
27,μεῖζον,μέγας,a-s---nac
28,κοσμοῦντες,κοσμέω,v-pppamn-
29,μᾶλλον,μᾶλλον,d--------
30,πιστεύων,πιστεύω,v-sppamn-
31,",",punc1,u--------
32,οὔ,οὐ,d--------
33,-τε,τε,c--------
34,ὡς,ὡς,c--------
35,λογογράφοι,λογογράφος,n-p---mn-
36,ξυνέθεσαν,συντίθημι,v3paia---
37,ἐπὶ,ἐπί,r--------
38,τὸ,ὁ,l-s---na-
39,προσαγωγότερον,προσαγωγός,a-s---nac
40,τῇ,ὁ,l-s---fd-
41,ἀκροάσει,ἀκρόασις,n-s---fd-
42,ἢ,ἤ1,c--------
43,ἀληθέστερον,ἀληθής,a-s---nac
44,",",punc1,u--------
45,ὄντα,εἰμί,v-pppana-
46,ἀνεξέλεγκτα,ἀνεξέλεγκτος,a-p---na-
47,καὶ,καί,c--------
48,τὰ,ὁ,l-p---nn-
49,πολλὰ,πολύς,a-p---na-
50,ὑπὸ,ὑπό,r--------
51,χρόνου,χρόνος,n-s---mg-
52,αὐτῶν,αὐτός,p-p---ng-
53,ἀπίστως,ἄπιστος,d--------
54,ἐπὶ,ἐπί,r--------
55,τὸ,ὁ,l-s---na-
56,μυθῶδες,μυθώδης,a-s---na-
57,ἐκνενικηκότα,ἐκνικάω,v-prpana-
58,",",punc1,u--------
59,ηὑρῆσθαι,εὑρίσκω,v--rne---
60,δὲ,δέ,c--------
61,ἡγησάμενος,ἡγέομαι,v-sapmmn-
62,ἐκ,ἐκ,r--------
63,τῶν,ὁ,l-p---ng-
64,ἐπιφανεστάτων,ἐπιφανής,a-p---ngs
65,σημείων,σημεῖον,n-p---ng-
66,ὡς,ὡς,c--------
67,παλαιὰ,παλαιός,a-p---na-
68,εἶναι,εἰμί,v--pna---
69,ἀποχρώντως,ἀποχρώντως,d--------
70,.,punc1,u--------
71,[0],,
