@id,@form,@lemma,@postag
1,οἱ,ὁ,l-p---mn-
2,δὲ,δέ,d--------
3,Κορίνθιοι,Κορίνθιος,n-p---mn-
4,πυθόμενοι,πυνθάνομαι,v-papmmn-
5,ταῦτα,οὗτος,p-p---na-
6,ἦλθον,ἔρχομαι,v3paia---
7,καὶ,καί,c--------
8,αὐτοὶ,αὐτός,a-p---mn_
9,ἐς,εἰς,r--------
10,τὰς,ὁ,l-p---fa-
11,Ἀθήνας,Ἀθῆναι,n-p---fa-
12,πρεσβευσόμενοι,πρεσβεύω,v-pfpmmn-
13,",",punc1,u--------
14,ὅπως,ὅπως,c--------
15,μὴ,μή,d--------
16,σφίσι,σφεῖς,p-p---md-
17,πρὸς,πρός,r--------
18,τῷ,ὁ,l-s---nd-
19,Κερκυραίων,Κερυκυραῖος,n-p---mg-
20,ναυτικῷ,ναυτικός,a-s---nd-
21,καὶ,καί,d--------
22,τὸ,ὁ,l-s---nn-
23,αὐτῶν,αὐτός,p-p---mg-
24,προσγενόμενον,προσγίγνομαι,v-sapmnn-
25,ἐμπόδιον,ἐμπόδιος,a-s---nn-
26,γένηται,γίγνομαι,v3sasm---
27,θέσθαι,τίθημι,v--ane---
28,τὸν,ὁ,l-s---ma-
29,πόλεμον,πόλεμος,n-s---ma-
30,ᾗ,ὅς,p-s---fd-
31,βούλονται,βούλομαι,v3ppie---
32,.,punc1,u--------
