@id;@form;@lemma;@postag;@relation
1;ὅταν;ὅταν;c--------;AuxC
2;δὲ;δέ;d--------;AuxY
3;ἀνασκευάζωνται;ἀνασκευάζω;v3ppse---;ADV
4;,;punc;u--------;AuxX
5;συντίθησι;συντίθημι;v3spia---;PRED_CO
6;μὲν;μέν;d--------;AuxY
7;ἕκαστος;ἕκαστος;a-s---mn-;SBJ
8;σκεύη;σκεῦος;n-p---na-;OBJ
9;οἷσπερ;ὅσπερ;p-p---nd-;OBJ
10;τέτακται;τάσσω;v3srie---;ATR
11;χρῆσθαι;χράω;v--pne---;OBJ
12;,;punc;u--------;AuxX
13;ἀνατίθενται;ἀνατίθημι;v3ppie---;PRED_CO
14;δʼ;δέ;c--------;COORD
15;αὖ;αὖ;d--------;ADV
16;ἄλλοι;ἄλλος;p-p---mn-;SBJ
17;ἐπὶ;ἐπί;r--------;AuxP
18;τὰ;ὁ;l-p---na-;ATR
19;ὑποζύγια;ὑποζύγιον;n-p---na-;OBJ
20;·;punc;u--------;AuxK
