@id;@form;@lemma;@postag;@relation
1;ἀλλʼ;ἀλλά;d--------;AuxZ
2;ὅταν;ὅταν;c--------;AuxC
3;ἄκρατος;ἄκρατος;a-s---mn-;ATR_CO
4;καὶ;καί;c--------;COORD
5;καθαρὸς;καθαρός;a-s---mn-;ATR_CO
6;ὁ;ὁ;l-s---mn-;ATR
7;νοῦς;νόος;n-s---mn-;SBJ
8;ἐκκριθῇ;ἐκκρίνω;v3sasp---;ADV
9;,;punc;u--------;AuxX
10;τότε;τότε;d--------;ADV
11;καὶ;καί;d--------;AuxZ
12;φρονιμώτατον;φρόνιμος;a-s---mas;PNOM
13;αὐτὸν;αὐτός;p-s---ma-;SBJ
14;εἰκὸς;ἔοικα;v-srpann-;PNOM
15;εἶναι;εἰμί;v--pna---;SBJ
16;.;punc;u--------;AuxK
17;ἐστιν;εἰμί;v3spia---;PRED
