@id,@form,@lemma,@postag
1,ὡς,ὡς,d--------
2,τοίνυν,τοίνυν,d--------
3,ὀψιμαθῆ,ὀψιμαθής,a-s---ma-
4,ὄντα,εἰμί,v-sppama-
5,ἐμὲ,ἐγώ,p1s---ma-
6,τούτων,οὗτος,a-p---fg_
7,τῶν,ὁ,l-p---fg-
8,πλεονεξιῶν,πλεονεξία,n-p---fg-
9,",",punc1,u--------
10,ὦ,ὦ,i--------
11,πάτερ,πατήρ,n-s---mv-
12,",",punc1,u--------
13,μὴ,μή,d--------
14,φείδου,φείδομαι,v2spme---
15,εἴ,εἰ,c--------
16,τι,τις,p-s---na-
17,ἔχεις,ἔχω,v2spia---
18,διδάσκειν,διδάσκω,v--pna---
19,ὅπως,ὅπως,c--------
20,πλεονεκτήσω,πλεονεκτέω,v1sasa---
21,ἐγὼ,ἐγώ,p1s---mn-
22,τῶν,ὁ,l-p---mg-
23,πολεμίων,πολέμιος,n-p---mg-
24,.,punc1,u--------
