@id,@form,@lemma,@postag
1,ἀτάρ,ἀτάρ,d--------
2,",",punc1,u--------
3,ἔφη,φημί,v3siia---
4,",",punc1,u--------
5,ὦ,ὦ,i--------
6,πάτερ,πατήρ,n-s---mv-
7,",",punc1,u--------
8,σὺ,σύ,p-s---mn-
9,εἰ,εἰ,c--------
10,ἐνορᾷς,ἐνοράω,v2spia---
11,τινα,τις,a-s---ma_
12,πόρον,πόρος,n-s---ma-
13,καὶ,καί,d--------
14,ἀπʼ,ἀπό,r--------
15,ἐμοῦ,ἐγώ,p1s---mg-
16,ἂν,ἄν1,d--------
17,προσγενόμενον,προσγίγνομαι,v-sapmma-
18,",",punc1,u--------
19,ἕως,ἕως,c--------
20,ἔτι,ἔτι,d--------
21,ἐν,ἐν,r--------
22,φιλίᾳ,φίλιος,a-s---fd-
23,ἐσμέν,εἰμί,v1ppia---
24,",",punc1,u--------
25,λέγε,λέγω3,v2spma---
26,.,punc1,u--------
