@id,@form,@lemma,@postag
1,ἐκεῖνος,ἐκεῖνος,p-s---mn-
2,δʼ,δέ,d--------
3,ἐλθὼν,ἔρχομαι,v-sapamn-
4,δίδωσιν,δίδωμι,v3spia---
5,ἐν,ἐν,r--------
6,Θήβαις,Θῆβαι,n-p---fd-
7,μὲν,μέν,d--------
8,Ἀνδροκλείδᾳ,Ἀνδροκλείδης,n-s---md-
9,τε,τε,d--------
10,καὶ,καί,d--------
11,Ἰσμηνίᾳ,Ἰσμηνίας,n-s---md-
12,καὶ,καί,c--------
13,Γαλαξιδώρῳ,Γαλαξίδωρος,n-s---md-
14,",",punc1,u--------
15,ἐν,ἐν,r--------
16,Κορίνθῳ,Κόρινθος,n-s---fd-
17,δὲ,δέ,d--------
18,Τιμολάῳ,Τιμόλαος,n-s---md-
19,τε,τε,d--------
20,καὶ,καί,c--------
21,Πολυάνθει,Πολυάνθης,n-s---md-
22,",",punc1,u--------
23,ἐν,ἐν,r--------
24,Ἄργει,Ἄργος,n-s---nd-
25,δὲ,δέ,c--------
26,Κύλωνί,Κύλων,n-s---md-
27,τε,τε,d--------
28,καὶ,καί,c--------
29,τοῖς,ὁ,l-p---md-
30,μετʼ,μετά,r--------
31,αὐτοῦ,αὐτός,p-s---mg-
32,.,punc1,u--------
33,δίδωσιν,δίδωμι,v3spia---
34,δίδωσιν,δίδωμι,v3spia---
