@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ἆθλα,ἆθλον,n-p---na-
3,ὑποσχόμενος,ὑπέχω,v-sapmmn-
4,δώσειν,δίδωμι,v--fna---
5,τοῖς,ὁ,l-p---md-
6,πρώτοις,πρῶτος,a-p---md-
7,ἐκτειχίσασι,ἐκτειχίζω,v-papamd-
8,",",punc1,u--------
9,καὶ,καί,c--------
10,τοῖς,ὁ,l-p---md-
11,ἄλλοις,ἄλλος,p-p---md-
12,ὡς,ὡς,c--------
13,ἕκαστοι,ἕκαστος,a-p---mn-
14,ἄξιοι,ἄξιος,a-p---mn-
15,εἶεν,εἰμί,v3ppoa---
16,",",punc1,u--------
17,ἀπετέλεσε,ἀποτελέω,v3saia---
18,τὸ,ὁ,l-s---na-
19,τεῖχος,τεῖχος,n-s---na-
20,ἀρξάμενος,ἄρχω,v-sapmmn-
21,ἀπὸ,ἀπό,r--------
22,ἠρινοῦ,ἠρινός,a-s---mg-
23,χρόνου,χρόνος,n-s---mg-
24,πρὸ,πρό,r--------
25,ὀπώρας,ὀπώρα,n-s---fg-
26,.,punc1,u--------
27,δώσειν,δίδωμι,v--fna---
