@id,@form,@lemma,@postag
1,ὁ,ὁ,l-s---mn-
2,δὲ,δέ,d--------
3,Λύσανδρος,Λύσανδρος,n-s---mn-
4,",",punc1,u--------
5,ἄγων,ἄγω,v-sppamn-
6,τὸ,ὁ,l-s---na-
7,ἀπὸ,ἀπό,r--------
8,Φωκέων,Φωκεύς,n-p---mg-
9,καὶ,καί,d--------
10,Ὀρχομενοῦ,Ὀρχομενός,n-s---fg-
11,καὶ,καί,c--------
12,τῶν,ὁ,l-p---ng-
13,κατʼ,κατά,r--------
14,ἐκεῖνα,ἐκεῖνος,p-p---na-
15,χωρίων,χωρίον,n-p---ng-
16,στράτευμα,στράτευμα,n-s---na-
17,",",punc1,u--------
18,ἔφθη,φθάνω,v3saia---
19,τὸν,ὁ,l-s---ma-
20,Παυσανίαν,Παυσανίης,n-s---ma-
21,ἐν,ἐν,r--------
22,τῷ,ὁ,l-s---md-
23,Ἁλιάρτῳ,Ἁλίαρτος,n-s---md-
24,γενόμενος,γίγνομαι,v-sapmmn-
25,.,punc1,u--------
