@id,@form,@lemma,@postag
1,Ἀθηνάδας,Ἀθηνάδης,n-s---mn-
2,δέ,δέ,d--------
3,τις,τις,a-s---mn_
4,Σικυώνιος,Σικυών,a-s---mn-
5,λοχαγός,λοχαγός,n-s---mn-
6,",",punc1,u--------
7,νομίσας,νομίζω,v-sapamn-
8,τὸν,ὁ,l-s---ma-
9,μὲν,μέν,d--------
10,Δερκυλίδαν,Δερκυλίδας,n-s---ma-
11,φλυαρεῖν,φλυαρέω,v--pna---
12,διατρίβοντα,διατρίβω,v-sppama-
13,",",punc1,u--------
14,αὐτὸς,αὐτός,p-s---mn-
15,δʼ,δέ,c--------
16,ἱκανὸς,ἱκανός,a-s---mn-
17,εἶναι,εἰμί,v--pna---
18,τὸ,ὁ,l-s---na-
19,ὕδωρ,ὕδωρ,n-s---na-
20,ἀφελέσθαι,ἀφαιρέω,v--anm---
21,τοὺς,ὁ,l-p---ma-
22,Κεβρηνίους,Κεβρήνιος,n-p---ma-
23,",",punc1,u--------
24,προσδραμὼν,προστρέχω,v-sapamn-
25,σὺν,σύν,r--------
26,τῇ,ὁ,l-s---fd-
27,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-
28,τάξει,τάξις,n-s---fd-
29,ἐπειρᾶτο,πειράω,v3siie---
30,τὴν,ὁ,l-s---fa-
31,κρήνην,κρήνη,n-s---fa-
32,συγχοῦν,συγχώννυμι,v--pna---
33,.,punc1,u--------
