,@id,@form,@lemma,@postag,@relation
0,1,μηδέποτʼ,μηδέποτε,d--------,ADV
1,2,οὖν,οὖν,d--------,AuxY
2,3,ἀφροντίστως,ἀφρόντιστος,d--------,ADV
3,4,ἔχε,ἔχω,v2spma---,PRED_CO
4,5,",",punc1,u--------,AuxX
5,6,ἀλλὰ,ἀλλά,c--------,COORD
6,7,τῆς,ὁ,l-s---fg-,ATR
7,8,μὲν,μέν,d--------,AuxY
8,9,νυκτὸς,νύξ,n-s---fg-,ADV
9,10,προσκόπει,προσκοπέω,v2spma---,PRED_CO
10,11,τί,τις,p-s---na-,OBJ
11,12,σοι,σοι,p2s---md-,OBJ
12,13,ποιήσουσιν,ποιέω,v3pfia---,OBJ
13,14,οἱ,ὁ,l-p---mn-,ATR
14,15,ἀρχόμενοι,ἄρχω,v-pppemn-,SBJ
15,16,",",punc1,u--------,AuxX
16,17,ἐπειδὰν,ἐπειδάν,c--------,AuxC
17,18,ἡμέρα,ἡμέρα,n-s---fn-,SBJ
18,19,γένηται,γίγνομαι,v3sasm---,ADV
19,20,",",punc1,u--------,AuxX
20,21,τῆς,ὁ,l-s---fg-,ATR
21,22,δʼ,δέ,c--------,COORD
22,23,ἡμέρας,ἡμέρα,n-s---fg-,ADV
23,24,ὅπως,ὅπως,c--------,AuxC
24,25,τὰ,ὁ,l-p---na-,ATR
25,26,εἰς,εἰς,r--------,AuxP
26,27,νύκτα,νύξ,n-s---fa-,ATR
27,28,κάλλιστα,καλός,a-p---nas,OBJ
28,29,ἕξει,ἔχω,v2sfim---,OBJ
29,30,.,punc1,u--------,AuxK
30,31,προσκόπει,προσκοπέω,v2spma---,PRED_CO
