,@id,@form,@lemma,@postag,@relation
0,1,ἀλλὰ,ἀλλά,d--------,AuxY
1,2,ναὶ,ναί,d--------,ExD
2,3,μὰ,μὰ,r--------,AuxP
3,4,τὸν,ὁ,l-s---ma-,ATR
4,5,Δίʼ,Ζεύς,n-s---ma-,ExD
5,6,",",punc1,u--------,AuxX
6,7,ἔφη,φημί,v3siia---,PRED
7,8,ὁ,ὁ,l-s---mn-,ATR
8,9,Κῦρος,Κῦρος,n-s---mn-,SBJ
9,10,",",punc1,u--------,AuxX
10,11,ὦ,ὦ,i--------,AuxZ
11,12,πάτερ,πατήρ,n-s---mv-,ExD
12,13,",",punc1,u--------,AuxX
13,14,καλῶς,καλός,d--------,ADV
14,15,μοι,ἐγώ,p1s---md-,OBJ
15,16,δοκεῖς,δοκέω,v2spia---,OBJ_CO
16,17,λέγειν,λέγω3,v--pna---,OBJ
17,18,",",punc1,u--------,AuxX
18,19,καὶ,καί,c--------,COORD
19,20,ἐμοὶ,ἐγώ,p1s---md-,ADV
20,21,οὕτως,οὕτως,d--------,ADV
21,22,ἥδιον,ἡδύς,a-s---nnc,PNOM
22,23,.,punc1,u--------,AuxK
23,24,ἐστιν,εἰμί,v3spia---,OBJ_CO
