,@id,@form,@lemma,@postag,@relation
0,1,ὅ,ὅς,p-s---na-,OBJ
1,2,τι,τις,a-s---na-,ATR
2,3,δʼ,δέ,d--------,AuxY
3,4,ἂν,ἄν1,d--------,AuxY
4,5,πρὸς,πρός,r--------,AuxP
5,6,τοῖς,ὁ,l-p---nd-,ATR
6,7,εἰρημένοις,ἐρῶ,v-prpend-,ADV
7,8,λαμβάνῃ,λαμβάνω,v3spsa---,ATR
8,9,τις,τις,p-s---cn-,SBJ
9,10,",",punc1,u--------,AuxX
10,11,ταῦτα,οὗτος,p-p---na-,OBJ
11,12,καὶ,καί,d--------,AuxZ
12,13,τιμὴν,τιμή,n-s---fa-,OCOMP
13,14,νομιοῦσι,νομίζω,v3pfia---,PRED_CO
14,15,καὶ,καί,c--------,COORD
15,16,χάριν,χάρις,n-s---fa-,OBJ
16,17,τούτων,οὗτος,p-p---ng-,ATR
17,18,εἰκὸς,εἰκός,v-srpann-,PNOM
18,19,εἰδέναι,οἶδα,v--rna---,SBJ
19,20,τῷ,ὁ,l-s---md-,ATR
20,21,διδόντι,δίδωμι,v-sppamd-,OBJ
21,22,.,punc1,u--------,AuxK
22,23,ἐστιν,εἰμί,v3spia---,PRED_CO
