,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,γὰρ,γάρ,d--------,AuxY
2,3,λέγοντες,λέγω3,v-pppamn-,PNOM
3,4,οὐδὲν,οὐδείς,p-s---na-,ADV
4,5,παύονται,παύω,v3ppie---,PRED
5,6,ἅνθρωποι,ἄνθρωπος,n-p---mn-,SBJ
6,7,περί,περί,r--------,AuxP
7,8,τε,τε,d--------,AuxY
8,9,τῶν,ὁ,l-p---ng-,ATR
9,10,νοσηρῶν,νοσηρός,a-p---ng-,ATR
10,11,χωρίων,χωρίον,n-p---ng-,ADV_CO
11,12,καὶ,καί,c--------,COORD
12,13,περὶ,περί,r--------,AuxP
13,14,τῶν,ὁ,l-p---ng-,ATR
14,15,ὑγιεινῶν,ὑγιεινός,a-p---ng-,ADV_CO
15,16,·,punc1,u--------,AuxK
