,@id,@form,@lemma,@postag,@relation
0,1,ἢν,ἐάν,c--------,AuxC
1,2,μὲν,μέν,d--------,AuxY
2,3,δήπου,δήπου,d--------,AuxZ
3,4,χρόνον,χρόνος,n-s---ma-,ADV
4,5,τινὰ,τις,a-s---ca-,ATR
5,6,μέλλῃς,μέλλω,v2spsa---,ADV
6,7,ἐν,ἐν,r--------,AuxP
7,8,τῷ,ὁ,l-s---md-,ATR
8,9,αὐτῷ,αὐτός,a-s---md-,ADV
9,10,μένειν,μένω,v--pna---,OBJ
10,11,",",punc1,u--------,AuxX
11,12,ὑγιεινοῦ,ὑγιεινός,a-s---ng-,ATR
12,13,πρῶτον,πρῶτος,a-s---na-,AuxZ
13,14,δεῖ,δεῖ,v3siia---,PRED
14,15,στρατοπέδου,στρατόπεδον,n-s---ng-,OBJ
15,16,μὴ,μή,d--------,AuxZ
16,17,ἀμελῆσαι,ἀμελέω,v--ana---,SBJ
17,18,·,punc1,u--------,AuxK
