@id,@form,@lemma,@postag
1,οἱ,ὁ,l-p---mn-
2,δὲ,δέ,d--------
3,Ῥωμαῖοι,Ῥωμαῖος,n-p---mn-
4,διὰ,διά,r--------
5,τὸ,ὁ,l-s---na-
6,προορᾶσθαι,προοράω,v--pne---
7,τὸ,ὁ,l-s---na-
8,μέλλον,μέλλω,v-sppana-
9,οὐκ,οὐ,d--------
10,ἀργῶς,ἀργός1,d--------
11,οὐ,οὐ,d--------
12,-δ᾽,δέ,c--------
13,ἀπαρασκεύως,ἀπαράσκευος,d--------
14,εἶχον,ἔχω,v3piia---
15,",",punc1,u--------
16,ἀλλ᾽,ἀλλά,c--------
17,ἑτοίμως,ἑτοῖμος,d--------
18,ἐβοήθουν,βοηθέω,v3piia---
19,πρὸς,πρός,r--------
20,τὸ,ὁ,l-s---na-
21,δεόμενον,δέομαι,v-sppena-
22,καὶ,καί,c--------
23,διεμάχοντο,διαμάχομαι,v3piie---
24,τοῖς,ὁ,l-p---md-
25,πολεμίοις,πολέμιος,n-p---md-
26,ἐρρωμένως,ἐρρωμένος,d--------
27,.,punc1,u--------
