@ref,@id,@form,@lemma,@postag
Leuven|0058-001|149|1,1,ἐὰν,ἐάν,c--------
Leuven|0058-001|149|2,2,δέ,δέ,d--------
Leuven|0058-001|149|3,3,τις,τις,p-s---cn-
Leuven|0058-001|149|4,4,ἄλλως,ἄλλος,d--------
Leuven|0058-001|149|5,5,ἐκθῆται,ἐκτίθημι,v3sasm---
Leuven|0058-001|149|6,6,τὰ,ὁ,l-p---na-
Leuven|0058-001|149|7,7,ὅπλα,ὅπλον,n-p---na-
Leuven|0058-001|149|8,8,ἢ,ἤ1,c--------
Leuven|0058-001|149|9,9,ἄλλῃ,ἄλλῃ,d--------
Leuven|0058-001|149|10,10,ἐξενεγκάμενος,ἐκφέρω,v-sapmmn-
Leuven|0058-001|149|11,11,φανῇ,φαίνω,v3sasp---
Leuven|0058-001|149|12,12,",",",",u--------
Leuven|0058-001|149|13,13,ὡς,ὡς,c--------
Leuven|0058-001|149|14,14,προδότης,προδότης,n-s---mn-
Leuven|0058-001|149|15,15,καὶ,καί,c--------
Leuven|0058-001|149|16,16,ἐπιβουλεύων,ἐπιβουλεύω,v-sppamn-
Leuven|0058-001|149|17,17,τῷ,ὁ,l-s---md-
Leuven|0058-001|149|18,18,δήμῳ,δῆμος,n-s---md-
Leuven|0058-001|149|19,19,πασχέτω,πάσχω,v3spma---
Leuven|0058-001|149|20,20,τι,τις,p-s---na-
Leuven|0058-001|149|21,21,.,.,u--------
