@ref,@id,@form,@lemma,@postag
Leuven|0058-001|54|1,1,ἐπεὶ,ἐπεί,c--------
Leuven|0058-001|54|2,2,δὲ,δέ,d--------
Leuven|0058-001|54|3,3,οἱ,ὁ,l-p---mn-
Leuven|0058-001|54|4,4,ἐκ,ἐκ,r--------
Leuven|0058-001|54|5,5,τῶν,ὁ,l-p---ng-
Leuven|0058-001|54|6,6,Μεγάρων,Μέγαρα,n-p---ng-
Leuven|0058-001|54|7,7,ὡς,ὡς,c--------
Leuven|0058-001|54|8,8,λεληθότες,λανθάνω,v-prpamn-
Leuven|0058-001|54|9,9,ἀπέβησαν,ἀποβαίνω,v3paia---
Leuven|0058-001|54|10,10,καὶ,καί,c--------
Leuven|0058-001|54|11,11,ἀπὸ,ἀπό,r--------
Leuven|0058-001|54|12,12,τῆς,ὁ,l-s---fg-
Leuven|0058-001|54|13,13,θαλάττης,θάλασσα,n-s---fg-
Leuven|0058-001|54|14,14,ἐγένοντο,γίγνομαι,v3paim---
Leuven|0058-001|54|15,15,",",",",u--------
Leuven|0058-001|54|16,16,ἐξαναστὰς,ἐξανίστημι,v-sapamn-
Leuven|0058-001|54|17,17,ὁ,ὁ,l-s---mn-
Leuven|0058-001|54|18,18,Πεισίστρατος,Πεισίστρατος,n-s---mn-
Leuven|0058-001|54|19,19,τῶν,ὁ,l-p---mg-
Leuven|0058-001|54|20,20,ἐνεδρευθέντων,ἐνεδρεύω,v-pappmg-
Leuven|0058-001|54|21,21,τε,τε,c--------
Leuven|0058-001|54|22,22,ἀνδρῶν,ἀνήρ,n-p---mg-
Leuven|0058-001|54|23,23,ἐκράτησεν,κρατέω,v3saia---
Leuven|0058-001|54|24,24,καὶ,καί,c--------
Leuven|0058-001|54|25,25,διέφθειρεν,διαφθείρω,v3saia---
Leuven|0058-001|54|26,26,τοὺς,ὁ,l-p---ma-
Leuven|0058-001|54|27,27,πλείστους,πολύς,a-p---mas
Leuven|0058-001|54|28,28,",",",",u--------
Leuven|0058-001|54|29,29,καὶ,καί,c--------
Leuven|0058-001|54|30,30,τῶν,ὁ,l-p---ng-
Leuven|0058-001|54|31,31,πλοίων,πλοῖον,n-p---ng-
Leuven|0058-001|54|32,32,οἷς,ὅς,p-p---nd-
Leuven|0058-001|54|33,33,ἀφίκοντο,ἀφικνέομαι,v3paim---
Leuven|0058-001|54|34,34,ἐγκρατὴς,ἐγκρατής,a-s---mn-
Leuven|0058-001|54|35,35,ἐγένετο,γίγνομαι,v3saim---
Leuven|0058-001|54|36,36,.,.,u--------
