@id;@form;@lemma;@postag;@relation
1;ὡς;ὡς;c--------;AuxC
2;τοίνυν;τοίνυν;d--------;AuxY
3;καὶ;καί;d--------;AuxZ
4;παρ’;παρά;r--------;AuxP
5;ἕτερον;ἕτερος;a-s---ma-;ATR
6;νόμον;νόμος;n-s---ma-;ADV
7;μεμαρτύρηκεν;μαρτυρέω;v3sria---;ADV
8;,;punc;u--------;AuxX
9;ἐπιδεῖξαι;ἐπιδείκνυμι;v--ana---;OBJ
10;ὑμῖν;σύ;p2p---md-;OBJ
11;βούλομαι;βούλομαι;v1spie---;PRED
12;,;punc;u--------;AuxX
13;ἵνα;ἵνα;c--------;AuxC
14;εἰδῆτε;οἶδα;v2prsa---;ADV
15;ὅτι;ὅτι;c--------;AuxC
16;μεγάλων;μέγας;a-p---ng-;ATR
17;ἀδικημάτων;ἀδίκημα;n-p---ng-;ATR
18;οὐκ;οὐ;d--------;AuxZ
19;ἔχων;ἔχω;v-sppamn-;ADV
20;καταφυγὴν;καταφυγή;n-s---fa-;OBJ
21;ὁ;ὁ;l-s---mn-;ATR
22;Φορμίων;Φορμίων;n-s---mn-;SBJ
23;,;punc;u--------;AuxX
24;πρόφασιν;πρόφασις;n-s---fa-;OCOMP
25;λαβὼν;λαμβάνω;v-sapamn-;ADV
26;λόγῳ;λόγος;n-s---md-;ADV
27;τὴν;ὁ;l-s---fa-;ATR
28;πρόκλησιν;πρόκλησις;n-s---fa-;OBJ
29;,;punc;u--------;AuxX
30;ἔργῳ;ἔργον;n-s---nd-;ADV
31;αὐτὸς;αὐτός;a-s---mn-;ATV
32;αὑτῷ;ἑαυτοῦ;p-s---md-;OBJ
33;μεμαρτύρηκε;μαρτυρέω;v3sria---;OBJ
34;προστησάμενος;προΐστημι;v-sapmmn-;ADV
35;τούτους;οὗτος;p-p---ma-;OBJ
36;,;punc;u--------;AuxX
37;δι’;διά;r--------;AuxP
38;ὧν;ὅς;p-p---mg-;ADV
39;οἱ;ὁ;l-p---mn-;ATR
40;μὲν;μέν;d--------;AuxY
41;δικασταὶ;δικαστής;n-p---mn-;SBJ
42;ἐξηπατήθησαν;ἐξαπατάω;v3paip---;ATR_CO
43;ὡς;ὡς;d--------;AuxZ
44;ἀληθῆ;ἀληθής;a-p---na-;OBJ
45;τούτων;οὗτος;p-p---mg-;SBJ
46;μαρτυρούντων;μαρτυρέω;v-pppamg-;ADV
47;,;punc;u--------;AuxX
48;ἐγὼ;ἐγώ;p1s---mn-;SBJ
49;δὲ;δέ;c--------;COORD
50;ἀπεστερήθην;ἀποστερέω;v1saip---;ATR_CO
51;ὧν;ὅς;p-p---ng-;OBJ
52;ὁ;ὁ;l-s---mn-;ATR
53;πατήρ;πατήρ;n-s---mn-;SBJ
54;μοι;ἐγώ;p1s---md-;OBJ
55;κατέλιπεν;καταλείπω;v3saia---;ATR
56;χρημάτων;χρῆμα;n-p---ng-;OBJ_CO
57;καὶ;καί;c--------;COORD
58;τοῦ;ὁ;l-s---ng-;ATR
59;δίκην;δίκη;n-s---fa-;OBJ
60;λαβεῖν;λαμβάνω;v--ana---;OBJ_CO
61;περὶ;περί;r--------;AuxP
62;ὧν;ὅς;p-p---ng-;ADV
63;ἀδικοῦμαι;ἀδικέω;v1spie---;ATR
64;.;punc;u--------;AuxK
