@id;@form;@lemma;@postag;@relation
1;αἱ;ὁ;l-p---fn-;ATR
2;δὲ;δέ;d--------;AuxY
3;τῶν;ὁ;l-p---mg-;ATR
4;Λακεδαιμονίων;Λακεδαιμόνιος;n-p---mg-;ATR
5;ἀντιτεταγμέναι;ἀντιτάσσω;v-prpefn-;PNOM
6;ἦσαν;εἰμί;v3piia---;PRED
7;ἅπασαι;ἅπας;a-p---fn-;SBJ
8;ἐπὶ;ἐπί;r--------;AuxP
9;μιᾶς;εἷς;a-s---fg-;ADV
10;ὡς;ὡς;d--------;AuxZ
11;πρὸς;πρός;r--------;AuxP
12;διέκπλουν;διέκπλοος;n-s---ma-;ADV_CO
13;καὶ;καί;c--------;COORD
14;περίπλουν;περίπλους;a-s---na-;ADV_CO
15;παρεσκευασμέναι;παρασκευάζω;v-prpefn-;ADV
16;,;punc;u--------;AuxX
17;διὰ;διά;r--------;AuxP
18;τὸ;ὁ;l-s---na-;ATR
19;βέλτιον;ἀγαθός;a-s---nac;ATR
20;πλεῖν;πλέω;v--pna---;ADV
21;.;punc;u--------;AuxK
