@id,@form,@lemma,@postag
1,τοῦ,ὁ,l-s---mg-
2,δὲ,δέ,d--------
3,τοὺς,ὁ,l-p---ma-
4,περὶ,περί,r--------
5,τὸν,ὁ,l-s---ma-
6,Ἡρώδην,Ἡρώδης,n-s---ma-
7,προκρίνοντος,προκρίνω,v-sppamg-
8,",",punc1,u--------
9,ἡσθείς,ἥδομαι,v-sappmn-
10,",",punc1,u--------
11,ἦν,εἰμί,v3siia---
12,γὰρ,γάρ,d--------
13,δὴ,δή,d--------
14,καὶ,καί,d--------
15,ξένος,ξένος1,n-s---mn-
16,αὐτοῖς,αὐτός,p-p---md-
17,πατρῷος,πατρῷος,a-s---mn-
18,δεχθεὶς,δέχομαι,v-sappmn-
19,ὑπ᾽,ὑπό,r--------
20,Ἀντιπάτρου,Ἀντίπατρος,n-s---mg-
21,φιλοφρόνως,φιλόφρων,d-------_
22,ὅτε,ὅτε,c--------
23,εἰς,εἰς,r--------
24,τὴν,ὁ,l-s---fa-
25,Ἰουδαίαν,Ἰουδαία,n-s---fa-
26,σὺν,σύν,r--------
27,Γαβινίῳ,Γαβίνιος,n-s---md-
28,παρέβαλλεν,παραβάλλω,v3siia---
29,",",punc1,u--------
30,τετράρχας,τετράρχης,n-p---ma-
31,ἀποδείκνυσιν,ἀποδείκνυμι,v3spia---
32,τοὺς,ὁ,l-p---ma-
33,ἀδελφοὺς,ἀδελφός,n-p---ma-
34,πᾶσαν,πᾶς,a-s---fa-
35,διοικεῖν,διοικέω,v--pna---
36,τὴν,ὁ,l-s---fa-
37,Ἰουδαίαν,Ἰουδαία,n-s---fa-
38,ἐπιτρέπων,ἐπιτρέπω,v-sppamn-
39,.,punc1,u--------
