@id;@form;@lemma;@postag;@relation
1;εἰ;εἰ;c--------;AuxC
2;δὲ;δέ;d--------;AuxY
3;μή;μή;d--------;AuxZ
4;,;punc;u--------;AuxX
5;θεοὺς;θεός;n-p---ma-;OBJ
6;τοὺς;ὁ;l-p---ma-;ATR
7;ὁρκίους;ὅρκιος;a-p---ma-;ATR
8;μάρτυρας;μάρτυς;n-p---ma-;OCOMP
9;ποιούμενοι;ποιέω;v-pppemn-;ADV
10;πειρασόμεθα;πειράω;v1pfim---;PRED
11;ἀμύνεσθαι;ἀμύνω;v--pne---;OBJ
12;πολέμου;πόλεμος;n-s---mg-;OBJ
13;ἄρχοντας;ἄρχω;v-pppama-;OBJ
14;ταύτῃ;οὗτος;d--------;ADV
15;ᾗ;ὅς;d--------;ADV
16;ἂν;ἄν;d--------;AuxY
17;ὑφηγῆσθε;ὑφηγέομαι;v2ppse---;ATR
18;.;punc;u--------;AuxK
