@id;@form;@lemma;@postag;@relation
1;οὗτοι;οὗτος;p-p---mn-;SBJ
2;δὲ;δέ;d--------;AuxY
3;ἐπειδὴ;ἐπειδή;c--------;AuxC
4;ἠποροῦντο;ἀπορέω;v3piie---;ADV
5;,;punc;u--------;AuxX
6;πάντοθεν;πάντοθεν;d--------;ADV
7;κύκλον;κύκλος;n-s---ma-;OBJ
8;ποιησάμενοι;ποιέω;v-papmmn-;ADV
9;,;punc;u--------;AuxX
10;ὥστε;ὥστε;c--------;AuxC
11;ὁρᾶσθαι;ὁράω;v--pne---;ADV
12;τὰ;ὁ;l-p---na-;ATR
13;ὅπλα;ὅπλον;n-p---na-;SBJ
14;,;punc;u--------;AuxX
15;ὑπὸ;ὑπό;r--------;AuxP
16;ταῖς;ὁ;l-p---fd-;ATR
17;ἀσπίσιν;ἀσπίς;n-p---fd-;ADV
18;ἐκάθηντο;κάθημαι;v3piie---;PRED
19;·;punc;u--------;AuxK
