@id,@form,@lemma,@postag
1,εἰς,εἰς,r--------
2,πάντα,πᾶς,a-p---na-
3,τοίνυν,τοίνυν,d--------
4,ἐγὼ,ἐγώ,p1s---mn-
5,ταῦτα,οὗτος,p-p---na-
6,προὐκαλεσάμην,προκαλέω,v1saim---
7,τούτους,οὗτος,p-p---ma-
8,",",punc1,u--------
9,καὶ,καί,d--------
10,ἐξ,ἐκ,r--------
11,ὧν,ὅς,p-p---ng-
12,γε,γε,d--------
13,χρὴ,χρή,v3spia---
14,ἄνθρωπον,ἄνθρωπος,n-s---ma-
15,ὄντα,εἰμί,v-pppana-
16,τ-,ὁ,l-p---na-
17,ἀληθῆ,ἀληθής,a-p---na-
18,καὶ,καί,c--------
19,τὰ,ὁ,l-p---na-
20,δίκαια,δίκαιος,a-p---na-
21,πυνθάνεσθαι,πυνθάνομαι,v--pne---
22,",",punc1,u--------
23,ἐξῆν,ἔξεστι,v3siia---
24,αὐτοῖς,αὐτός,p-p---md-
25,πυνθάνεσθαι,πυνθάνομαι,v--pne---
26,",",punc1,u--------
27,καὶ,καί,c--------
28,πρόφασις,πρόφασις,n-s---fn-
29,οὐδεμία,οὐδείς,a-s---fn-
30,ὑπελείπετο,ὑπολείπω,v3siie---
31,.,punc1,u--------
