@id,@form,@lemma,@postag
1,αὐτῶν,αὐτός,a-p---ng_
2,δὲ,δέ,d--------
3,τούτων,οὗτος,p-p---ng-
4,ἕνεκα,ἕνεκα,r--------
5,οἵ,ὁ,l-p---mn-
6,τε,τε,d--------
7,νόμοι,νόμος,n-p---mn-
8,καὶ,καί,d--------
9,αἱ,ὁ,l-p---fn-
10,διωμοσίαι,διωμοσία,n-p---fn-
11,καὶ,καί,d--------
12,τὰ,ὁ,l-p---nn-
13,τόμια,τόμιον,n-p---nn-
14,καὶ,καί,d--------
15,αἱ,ὁ,l-p---fn-
16,προρρήσεις,πρόρρησις,n-p---fn-
17,",",punc1,u--------
18,καὶ,καί,c--------
19,τἆλλ᾽,ἄλλος,p-p---nn-
20,ὅσα,ὅσος,a-p---nn-
21,γίγνεται,γίγνομαι,v3spie---
22,τῶν,ὁ,l-p---fg-
23,δικῶν,δίκη,n-p---fg-
24,τοῦ,ὁ,l-s---mg-
25,φόνου,φόνος,n-s---mg-
26,ἕνεκα,ἕνεκα,r--------
27,",",punc1,u--------
28,πολὺ,πολύς,a-s---na-
29,διαφέροντά,διαφέρω,v-pppann-
30,ἐστιν,εἰμί,v3spia---
31,ἢ,ἢ,c--------
32,ἐπὶ,ἐπί,r--------
33,τοῖς,ὁ,l-p---nd-
34,ἄλλοις,ἄλλος,p-p---nd-
35,",",punc1,u--------
36,ὅτι,ὅτι2,c--------
37,καὶ,καί,d--------
38,αὐτὰ,αὐτός,a-p---na_
39,τὰ,ὁ,l-p---na-
40,πράγματα,πρᾶγμα,n-p---na-
41,",",punc1,u--------
42,περὶ,περί,r--------
43,ὧν,ὅς,p-p---ng-
44,οἱ,ὁ,l-p---mn-
45,κίνδυνοι,κίνδυνος,n-p---mn-
46,",",punc1,u--------
47,περὶ,περί,r--------
48,πλείστου,πλεῖστος,a-s---ng-
49,ἐστὶν,εἰμί,v3spia---
50,ὀρθῶς,ὀρθός,d--------
51,γιγνώσκεσθαι,γιγνώσκω,v--pne---
52,:,punc1,u--------
53,[0],,
54,[1],,
