,@id,@form,@lemma,@postag,@relation
0,1,ἐπεὶ,ἐπεί,c--------,AuxC
1,2,δʼ,δέ,d--------,AuxY
2,3,ἧκον,ἥκω,v3piia---,ADV
3,4,",",punc1,u--------,AuxX
4,5,ἐκκλησίαν,ἐκκλησία,n-s---fa-,OBJ
5,6,ἐποίησαν,ποιέω,v3paia---,PRED
6,7,",",punc1,u--------,AuxX
7,8,ἐν,ἐν,r--------,AuxP
8,9,ᾗ,ὅς,p-s---fd-,ADV
9,10,ἀντέλεγον,ἀντιλέγω,v3piia---,ATR
10,11,Κορίνθιοι,Κορίνθιος,n-p---mn-,SBJ_CO
11,12,καὶ,καί,c--------,COORD
12,13,Θηβαῖοι,Θηβαῖος,n-p---mn-,SBJ_CO
13,14,μάλιστα,μάλιστα,d--------,AuxZ
14,15,",",punc1,u--------,AuxX
15,16,πολλοὶ,πολύς,a-p---mn-,ATR
16,17,δὲ,δέ,c--------,COORD
17,18,καὶ,καί,d--------,AuxZ
18,19,ἄλλοι,ἄλλος,p-p---mn-,SBJ_CO
19,20,τῶν,ὁ,l-p---mg-,ATR
20,21,Ἑλλήνων,Ἕλλην,n-p---mg-,ATR
21,22,",",punc1,u--------,AuxX
22,23,μὴ,μή,d--------,AuxZ
23,24,σπένδεσθαι,σπένδω,v--pne---,OBJ_CO
24,25,Ἀθηναίοις,Ἀθήναιος,n-p---md-,OBJ
25,26,",",punc1,u--------,AuxX
26,27,ἀλλʼ,ἀλλά,c--------,COORD
27,28,ἐξαιρεῖν,ἐξαιρέω,v--pna---,OBJ_CO
28,29,.,punc1,u--------,AuxK
