,@id,@form,@lemma,@postag,@relation
0,1,ἔπειτα,ἔπειτα,d--------,AuxY
1,2,δʼ,δέ,d--------,AuxY
2,3,",",punc1,u--------,AuxX
3,4,ἔφη,φημί,v3siia---,PRED
4,5,",",punc1,u--------,AuxX
5,6,ὁρῶ,ὁράω,v1spia---,OBJ
6,7,ἔγωγε,ἐγώ,p1s---mn-,SBJ
7,8,δύο,δύο,m--------,ATR
8,9,ἡμᾶς,ἐγώ,p1p---ma-,SBJ
9,10,τὰ,ὁ,l-p---na-,ATR
10,11,ἐναντιώτατα,ἐναντίος,a-p---nas,OBJ
11,12,πράττοντας,πράσσω,v-pppama-,OBJ_AP
12,13,",",punc1,u--------,APOS
13,14,βιαίαν,βίαιος,a-s---fa-,OCOMP_CO
14,15,τε,τε,d--------,AuxY
15,16,τὴν,ὁ,l-s---fa-,ATR
16,17,ἀρχὴν,ἀρχή,n-s---fa-,OBJ
17,18,καὶ,καί,c--------,COORD
18,19,ἥττονα,ἥσσων,a-s---fac,OCOMP_CO
19,20,τῶν,ὁ,l-p---mg-,ATR
20,21,ἀρχομένων,ἄρχω,v-pppemg-,ADV
21,22,κατασκευαζομένους,κατασκευάζω,v-pppema-,OBJ_AP
22,23,.,punc1,u--------,AuxK
