,@id,@form,@lemma,@postag,@relation
0,1,ἐπεὶ,ἐπεί,c--------,AuxC
1,2,δὲ,δέ,d--------,AuxY
2,3,ἧκε,ἥκω,v3siia---,ADV
3,4,τετάρτῳ,τέταρτος,a-s---md-,ATR
4,5,μηνί,μείς,n-s---md-,ADV
5,6,",",punc1,u--------,AuxX
6,7,ἀπήγγειλεν,ἀπαγγέλλω,v3saia---,PRED
7,8,ἐν,ἐν,r--------,AuxP
8,9,ἐκκλησίᾳ,ἐκκλησία,n-s---fd-,ADV
9,10,ὅτι,ὅτι2,c--------,AuxC
10,11,αὐτὸν,αὐτός,p-s---ma-,OBJ
11,12,Λύσανδρος,Λύσανδρος,n-s---mn-,SBJ
12,13,τέως,τέως,d--------,ADV
13,14,μὲν,μέν,d--------,AuxY
14,15,κατέχοι,κατέχω,v3spoa---,OBJ_CO
15,16,",",punc1,u--------,AuxX
16,17,εἶτα,εἶτα,c--------,COORD
17,18,κελεύοι,κελεύω,v3spoa---,OBJ_CO
18,19,εἰς,εἰς,r--------,AuxP
19,20,Λακεδαίμονα,Λακεδαίμων,n-s---fa-,OBJ
20,21,ἰέναι,εἶμι,v--pna---,OBJ
21,22,·,punc1,u--------,AuxK
