,@id,@form,@lemma,@postag,@relation
0,1,ἐπεὶ,ἐπεί,c--------,AuxC
1,2,δὲ,δέ,d--------,AuxY
2,3,οὐκ,οὐ,d--------,AuxZ
3,4,ἀντανήγαγε,ἀντανάγω,v3saia---,ADV_CO
4,5,Λύσανδρος,Λύσανδρος,n-s---mn-,SBJ
5,6,",",punc1,u--------,AuxX
6,7,καὶ,καί,c--------,COORD
7,8,τῆς,ὁ,l-s---fg-,ATR
8,9,ἡμέρας,ἡμέρα,n-s---fg-,ADV
9,10,ὀψὲ,ὀψέ,d--------,PNOM
10,11,ἦν,εἰμί,v3siia---,ADV_CO
11,12,",",punc1,u--------,AuxX
12,13,ἀπέπλευσαν,ἀποπλέω,v3paia---,PRED
13,14,πάλιν,πάλιν,d--------,ADV
14,15,εἰς,εἰς,r--------,AuxP
15,16,τοὺς,ὁ,l-p---ma-,ATR
16,17,Αἰγὸς,αἴξ,n-s---mg-,ATR
17,18,ποταμούς,ποταμός,n-p---ma-,ADV
18,19,.,punc1,u--------,AuxK
