,@id,@form,@lemma,@postag,@relation
0,1,ἐνταῦθα,ἐνταῦθα,d--------,ADV
1,2,δὴ,δή,d--------,AuxY
2,3,κατηγορίαι,κατηγορία,n-p---fn-,SBJ
3,4,ἐγίγνοντο,γίγνομαι,v3piie---,PRED
4,5,πολλαὶ,πολύς,a-p---fn-,ATR
5,6,τῶν,ὁ,l-p---mg-,ATR
6,7,Ἀθηναίων,Ἀθήναιος,n-p---mg-,ATR
7,8,",",punc1,u--------,AuxX
8,9,ἅ,ὅς,p-p---na-,OBJ
9,10,τε,τε,d--------,AuxY
10,11,ἤδη,ἤδη,d--------,ADV
11,12,παρενενομήκεσαν,παρανομέω,v3plia---,ATR_CO
12,13,καὶ,καί,d--------,AuxY
13,14,ἃ,ὅς,p-p---na-,OBJ
14,15,ἐψηφισμένοι,ψηφίζομαι,v-prpemn-,PNOM
15,16,ἦσαν,εἰμί,v3piia---,ATR_AP_CO
16,17,ποιεῖν,ποιέω,v--pna---,OBJ
17,18,",",punc1,u--------,AuxX
18,19,εἰ,εἰ,c--------,AuxC
19,20,κρατήσειαν,κρατέω,v3paoa---,ADV
20,21,τῇ,ὁ,l-s---fd-,ATR
21,22,ναυμαχίᾳ,ναυμαχία,n-s---fd-,ADV
22,23,",",punc1,u--------,APOS
23,24,τὴν,ὁ,l-s---fa-,ATR
24,25,δεξιὰν,δεξιός,a-s---fa-,ATR
25,26,χεῖρα,χείρ,n-s---fa-,OBJ
26,27,ἀποκόπτειν,ἀποκόπτω,v--pna---,ATR_AP_CO
27,28,τῶν,ὁ,l-p---mg-,ATR
28,29,ζωγρηθέντων,ζωγρέω,v-pappmg-,ATR
29,30,πάντων,πᾶς,a-p---mg-,ATR
30,31,",",punc1,u--------,AuxX
31,32,καὶ,καί,c--------,COORD
32,33,ὅτι,ὅτι2,c--------,AuxC
33,34,λαβόντες,λαμβάνω,v-papamn-,ADV
34,35,δύο,δύο,m--------,ATR
35,36,τριήρεις,τριήρης,n-p---fa-,OBJ
36,37,",",punc1,u--------,AuxX
37,38,Κορινθίαν,Κορίνθιος,a-s---fa-,ATR_CO
38,39,καὶ,καί,c--------,COORD
39,40,Ἀνδρίαν,Ἄνδριος,a-s---fa-,ATR_CO
40,41,",",punc1,u--------,AuxX
41,42,τοὺς,ὁ,l-p---ma-,ATR
42,43,ἄνδρας,ἀνήρ,n-p---ma-,OBJ
43,44,ἐξ,ἐκ,r--------,AuxP
44,45,αὐτῶν,αὐτός,p-p---fg-,OBJ
45,46,πάντας,πᾶς,a-p---ma-,ATR
46,47,κατακρημνίσειαν,κατακρημνίζω,v3paoa---,ATR_CO
47,48,·,punc1,u--------,AuxK
