,@id,@form,@lemma,@postag,@relation
0,1,οἱ,ὁ,l-p---mn-,SBJ
1,2,δʼ,δέ,d--------,AuxY
2,3,εἰς,εἰς,r--------,AuxP
3,4,χεῖρας,χείρ,n-p---fa-,ADV
4,5,μὲν,μέν,d--------,AuxY
5,6,ἐδέξαντο,δέχομαι,v3paim---,PRED_CO
6,7,",",punc1,u--------,AuxX
7,8,ἔπειτα,ἔπειτα,d--------,ADV
8,9,δὲ,δέ,c--------,COORD
9,10,οἱ,ὁ,l-p---mn-,SBJ
10,11,μὲν,μέν,d--------,AuxY
11,12,ἐξεώσθησαν,ἐξωθέω,v3paip---,PRED_CO
12,13,εἰς,εἰς,r--------,AuxP
13,14,τὸν,ὁ,l-s---ma-,ATR
14,15,ἐν,ἐν,r--------,AuxP
15,16,ταῖς,ὁ,l-p---fd-,ATR
16,17,Ἁλαῖς,Ἅλη,n-p---fd-,ATR
17,18,πηλόν,πηλός,n-s---ma-,OBJ
18,19,",",punc1,u--------,AuxX
19,20,οἱ,ὁ,l-p---mn-,SBJ
20,21,δὲ,δέ,c--------,COORD
21,22,ἐνέκλιναν,ἐγκλίνω,v3paia---,PRED_CO
22,23,·,punc1,u--------,AuxK
