@id,@form,@lemma,@postag
1,χρὴ,χρή,v3spia---
2,τοίνυν,τοίνυν,d--------
3,καὶ,καί,d-------_
4,ὑπὲρ,ὑπέρ,r--------
5,ὑμῶν,σύ,p2p---mg-
6,αὐτῶν,αὐτός,p-p---mg-
7,τὴν,ὁ,l-s---fa-
8,γνώμην,γνώμη,n-s---fa-
9,ἔχειν,ἔχω,v--pna---
10,",",punc1,u--------
11,ἐνθυμουμένους,ἐνθυμέομαι,v-pppema-
12,ὅτι,ὅτι2,c--------
13,οὐδὲν,οὐδείς,p-s---na-
14,διοίσει,διαφέρω,v3sfia---
15,ὑμᾶς,σύ,p2p---ma-
16,ἰδίᾳ,ἴδιος,a-s---fd-
17,περὶ,περί,r--------
18,τῆς,ὁ,l-s---fg-
19,ἀστρατείας,ἀστρατεία,n-s---fg-
20,βοηθεῖν,βοηθέω,v--pna---
21,",",punc1,u--------
22,ἢ,ἤ1,c--------
23,τούτων,οὗτος,p-p---mg-
24,τινὰς,τις,p-p---ma-
25,δεῖσθαι,δέομαι,v--pne---
26,αὐτοὺς,αὐτός,p-p---ma-
27,τὴν,ὁ,l-s---fa-
28,ψῆφον,ψῆφος,n-s---fa-
29,διδόντας,δίδωμι,v-pppama-
30,.,punc1,u--------
