@id,@form,@lemma,@postag
1,σκέψασθε,σκέπτομαι,v2pame---
2,δέ,δέ,d--------
3,",",punc1,u--------
4,ὦ,ὦ,i--------
5,ἄνδρες,ἀνήρ,n-p---mv-
6,δικασταί,δικαστής,n-p---mv-
7,",",punc1,u--------
8,ἐὰν,ἐάν,c--------
9,ἱκανὸν,ἱκανός,a-s---nn-
10,γένηται,γίγνομαι,v3sasm---
11,τεκμήριον,τεκμήριον,n-s---nn-
12,ὅτι,ὅτι2,c--------
13,οὐδείς,οὐδείς,p-s---mn-
14,πω,πω,d--------
15,τῶν,ὁ,l-p---mg-
16,ἀρχόντων,ἄρχων,n-p---mg-
17,ἐν,ἐν,r--------
18,τῷ,ὁ,l-s---md-
19,στρατοπέδῳ,στρατόπεδον,n-s---nd-
20,Ἀλκιβιάδῃ,Ἀλκιβιάδης,n-s---md-
21,ἦν,εἰμί,v3siia---
22,παρεσκευασμένος,παρασκευάζω,v-srpemn-
23,.,punc1,u--------
