@id,@form,@lemma,@postag
1,ἀποδέδεικται,ἀποδείκνυμι,v3srie---
2,δὲ,δέ,d--------
3,καταλεγεὶς,καταλέγω,v-sappmn-
4,εἰς,εἰς,r--------
5,τοὺς,ὁ,l-p---ma-
6,ὁπλίτας,ὁπλίτης,n-p---ma-
7,καὶ,καί,d-------_
8,λιπὼν,λείπω,v-sapamn-
9,τὴν,ὁ,l-s---fa-
10,τάξιν,τάξις,n-s---fa-
11,καὶ,καί,c--------
12,τῶν,ὁ,l-p---mg-
13,νόμων,νόμος,n-p---mg-
14,κωλυόντων,κωλύω,v-pppamg-
15,ἀδοκίμαστος,ἀδοκίμαστος,a-s---mn-
16,ἱππεύσας,ἱππεύω,v-sapamn-
17,",",punc1,u--------
18,καὶ,καί,c--------
19,περὶ,περί,r--------
20,ὧν,ὅς,p-p---ng-
21,οἱ,ὁ,l-p---mn-
22,νόμοι,νόμος,n-p---mn-
23,διαρρήδην,διαρρήδην,d--------
24,οὔ,οὐ,d--------
25,-τε,τε,d--------
26,στρατηγὸν,στρατηγός,n-s---ma-
27,οὔ,οὐ,d--------
28,-τε,τε,d--------
29,ἵππαρχον,ἵππαρχος,n-s---ma-
30,οὔ,οὐ,d--------
31,-τε,τε,c--------
32,ἄλλον,ἄλλος,p-s---ma-
33,οὐδένα,οὐδείς,p-s---ma-
34,κυριώτερον,κύριος,a-s---mac
35,ἐκείνων,ἐκεῖνος,p-p---mg-
36,ἀποδεικνύουσι,ἀποδείκνυμι,v3ppia---
37,",",punc1,u--------
38,περὶ,περί,r--------
39,τούτων,οὗτος,p-p---ng-
40,ἰδιώτης,ἰδιώτης,n-s---mn-
41,ὢν,εἰμί,v-sppamn-
42,τὴν,ὁ,l-s---fa-
43,ἐξουσίαν,ἐξουσία,n-s---fa-
44,αὑτῷ,ἑαυτοῦ,p-s---md-
45,δεδωκώς,δίδωμι,v-srpamn-
46,.,punc1,u--------
