@id,@form,@lemma,@postag
1,χρὴ,χρή,v3spia---
2,δέ,δέ,d--------
3,",",punc1,u--------
4,ὦ,ὦ,i--------
5,ἄνδρες,ἀνήρ,n-p---mv-
6,δικασταί,δικαστής,n-p---mv-
7,",",punc1,u--------
8,ὥσπερ,ὥσπερ,c--------
9,οὗτος,οὗτος,p-s---mn-
10,ἀμελήσας,ἀμελέω,v-sapamn-
11,τῆς,ὁ,l-s---fg-
12,πόλεως,πόλις,n-s---fg-
13,τὴν,ὁ,l-s---fa-
14,αὑτοῦ,ἑαυτοῦ,p-s---mg-
15,σωτηρίαν,σωτηρία,n-s---fa-
16,ἐσκέψατο,σκέπτομαι,v3saie---
17,",",punc1,u--------
18,οὕτως,οὕτως,d--------
19,ὑμᾶς,σύ,p2p---ma-
20,ἀμελήσαντας,ἀμελέω,v-papama-
21,τούτου,οὗτος,p-s---mg-
22,τῇ,ὁ,l-s---fd-
23,πόλει,πόλις,n-s---fd-
24,τὰ,ὁ,l-p---na-
25,βέλτιστα,βέλτιστος,a-p---na-
26,ψηφίσασθαι,ψηφίζω,v--anm---
27,",",punc1,u--------
28,ἄλλως,ἄλλως,d--------
29,τε,τε,d--------
30,καὶ,καί,d-------_
31,ὅρκους,ὅρκος,n-p---ma-
32,ὀμωμοκότας,ὄμνυμι,v-prpama-
33,καὶ,καί,c--------
34,περὶ,περί,r--------
35,Ἀλκιβιάδου,Ἀλκιβιάδης,n-s---mg-
36,μέλλοντας,μέλλω,v-pppama-
37,ψηφίσασθαι,ψηφίζω,v--anm---
38,",",punc1,u--------
39,ὃς,ὅς,p-s---mn-
40,ἐὰν,ἐάν,c--------
41,ὑμᾶς,σύ,p2p---ma-
42,ἐξαπατήσῃ,ἐξαπατάω,v3sasa---
43,",",punc1,u--------
44,καταγελῶν,καταγελάω,v-sppamn-
45,τῆς,ὁ,l-s---fg-
46,πόλεως,πόλις,n-s---fg-
47,ἄπεισιν,ἄπειμι2,v3spia---
48,·,punc1,u--------
