@id,@form,@lemma,@postag
1,καίτοι,καίτοι,d--------
2,δεινόν,δεινός,a-s---nn-
3,",",punc1,u--------
4,ὦ,ὦ,i--------
5,ἄνδρες,ἀνήρ,n-p---mv-
6,δικασταί,δικαστής,n-p---mv-
7,",",punc1,u--------
8,αὐτοὺς,αὐτός,p-p---ma-
9,μὲν,μέν,d--------
10,τοὺς,ὁ,l-p---ma-
11,στρατηγοὺς,στρατηγός,n-p---ma-
12,ὑπὸ,ὑπό,r--------
13,τοῦ,ὁ,l-s---mg-
14,δήμου,δῆμος,n-s---mg-
15,χειροτονηθέντας,χειροτονέω,v-pappma-
16,μὴ,μή,d-------_
17,ἂν,ἄν1,d--------
18,τολμῆσαι,τολμάω,v--ana---
19,πρότερον,πρότερος,a-s---na-
20,ἡμῶν,ἐγώ,p1p---mg-
21,ἡγήσασθαι,ἡγέομαι,v--anm---
22,",",punc1,u--------
23,ἕως,ἕως,c--------
24,ἂν,ἄν1,d--------
25,ἐδοκιμάσθησαν,δοκιμάζω,v3paip---
26,κατὰ,κατά,r--------
27,τοὺς,ὁ,l-p---ma-
28,νόμους,νόμος,n-p---ma-
29,",",punc1,u--------
30,Ἀλκιβιάδην,Ἀλκιβιάδης,n-s---ma-
31,δὲ,δέ,c--------
32,τολμᾶν,τολμάω,v--pna---
33,παρὰ,παρά,r--------
34,τοὺς,ὁ,l-p---ma-
35,τῆς,ὁ,l-s---fg-
36,πόλεως,πόλις,n-s---fg-
37,νόμους,νόμος,n-p---ma-
38,ὑπʼ,ὑπό,r--------
39,αὐτῶν,αὐτός,p-p---mg-
40,ταχθῆναι,τάσσω,v--anp---
41,.,punc1,u--------
42,ἦν,εἰμί,v3siia---
