@id,@form,@lemma,@postag
1,εἰ,εἰ,c--------
2,δʼ,δέ,d-------_
3,ἄκυροι,ἄκυρος,a-p---mn-
4,ὄντες,εἰμί,v-pppamn-
5,ὁμολογήσουσι,ὁμολογέω,v3pasa---
6,τάξαι,τάσσω,v--ana---
7,",",punc1,u--------
8,ἐνθυμεῖσθαι,ἐνθυμέομαι,v--pne---
9,χρὴ,χρή,v3spia---
10,ὅτι,ὅτι2,c--------
11,ὀμωμόκατε,ὄμνυμι,v2pria---
12,τὰ,ὁ,l-p---na-
13,δίκαια,δίκαιος,a-p---na-
14,γνώσεσθαι,γιγνώσκω,v--fnm---
15,",",punc1,u--------
16,ἀλλʼ,ἀλλά,c--------
17,οὐχ,οὐ,d--------
18,ὅ,ὅς,p-s---na-
19,τι,τις,p-s---na-
20,ἂν,ἄν1,d--------
21,οὗτοι,οὗτος,p-p---mn-
22,κελεύωσι,κελεύω,v3ppsa---
23,ψηφιεῖσθαι,ψηφίζω,v--fnm---
24,",",punc1,u--------
25,ὥστε,ὥστε,c--------
26,οὐδένα,οὐδείς,p-s---ma-
27,χρὴ,χρή,v3spia---
28,τῶν,ὁ,l-p---mg-
29,δεομένων,δέω2,v-pppemg-
30,περὶ,περί,r--------
31,πλείονος,πλείων,a-s---ngc
32,ὑμῶν,σύ,p2p---mg-
33,αὐτῶν,αὐτός,p-p---mg-
34,καὶ,καί,c--------
35,τῶν,ὁ,l-p---mg-
36,ὅρκων,ὅρκος,n-p---mg-
37,ποιεῖσθαι,ποιέω,v--pne---
38,.,punc1,u--------
