,@id,@form,@lemma,@postag,@relation
0,1,ἐχρῶντο,χράω2,v3piie---,PRED_CO
1,2,δὲ,δέ,d--------,AuxY
2,3,καὶ,καί,d--------,AuxY
3,4,γυμνασίοις,γυμνάσιον,n-p---nd-,SBJ
4,5,μαλακωτέροις,μαλακός,a-p---mdc,ATR
5,6,παρὰ,παρά,r--------,AuxP
6,7,τὰς,ὁ,l-p---fa-,ATR
7,8,στρατείας,στρατεία,n-p---fa-,ADV
8,9,",",punc1,u--------,AuxX
9,10,καὶ,καί,c--------,COORD
10,11,τὴν,ὁ,l-s---fa-,ATR
11,12,ἄλλην,ἄλλος,a-s---fa-,ATR
12,13,δίαιταν,δίαιτα,n-s---fa-,OBJ
13,14,οὐχ,οὐ,d--------,AuxZ
14,15,οὕτω,οὕτως,d--------,ADV
15,16,κεκολασμένην,κολάζω,v-srpefa-,OCOMP_CO
16,17,οὐδ᾽,οὐδέ,c--------,COORD
17,18,ὑπεύθυνον,ὑπεύθυνος,a-s---fa-,OCOMP_CO
18,19,τοῖς,ὁ,l-p---md-,ATR
19,20,νέοις,νέος,a-p---md-,OBJ
20,21,παρεῖχον,παρέχω,v3piia---,PRED_CO
21,22,",",punc1,u--------,AuxX
22,23,ὥστε,ὥστε,c--------,AuxC
23,24,μόνοις,μόνος,a-p---md-,ATV
24,25,ἀνθρώπων,ἄνθρωπος,n-p---mg-,ATR
25,26,ἐκείνοις,ἐκεῖνος,p-p---nd-,ATR
26,27,τῆς,ὁ,l-s---fg-,ATR
27,28,εἰς,εἰς,r--------,AuxP
28,29,τὸν,ὁ,l-s---ma-,ATR
29,30,πόλεμον,πόλεμος,n-s---ma-,ATR
30,31,ἀσκήσεως,ἄσκησις,n-s---fg-,ATR
31,32,ἀνάπαυσιν,ἀνάπαυσις,n-s---fa-,PNOM
32,33,εἶναι,εἰμί,v--pna---,ADV
33,34,τὸν,ὁ,l-s---ma-,ATR
34,35,πόλεμον,πόλεμος,n-s---ma-,SBJ
35,36,.,punc1,u--------,AuxK
