,@id,@form,@lemma,@postag,@relation
0,1,ἐπεσκόπουν,ἐπισκοπέω,v3piia---,PRED
1,2,δὲ,δέ,d--------,AuxY
2,3,οἱ,ὁ,l-p---mn-,ATR
3,4,πρεσβύτεροι,πρέσβυς,a-p---mn-,SBJ
4,5,παίζοντας,παίζω,v-pppama-,ATR
5,6,αὐτούς,αὐτός,p-p---ma-,OBJ
6,7,",",punc1,u--------,AuxX
7,8,καὶ,καί,d--------,AuxZ
8,9,τὰ,ὁ,l-p---na-,ATR
9,10,πολλὰ,πολύς,a-p---na-,ADV
10,11,μάχας,μάχη,n-p---fa-,OBJ_CO
11,12,τινὰς,τις,a-p---ca-,ATR
12,13,ἐμβάλλοντες,ἐμβάλλω,v-pppamn-,ADV
13,14,ἀεὶ,ἀεί,d--------,ADV
14,15,καὶ,καί,c--------,COORD
15,16,φιλονεικίας,φιλονεικία,n-p---fa-,OBJ_CO
16,17,",",punc1,u--------,AuxX
17,18,οὐ,οὐ,d--------,AuxZ
18,19,παρέργως,παρέργως,d--------,ADV
19,20,κατεμάνθανον,καταμανθάνω,v3piia---,PRED
20,21,ὁποῖός,ὁποῖος,a-s---mn-,PNOM
21,22,ἐστι,εἰμί,v3spia---,OBJ
22,23,τὴν,ὁ,l-s---fa-,ATR
23,24,φύσιν,φύσις,n-s---fa-,ADV
24,25,ἕκαστος,ἕκαστος,a-s---mn-,SBJ
25,26,αὐτῶν,αὐτός,p-p---mg-,ATR
26,27,πρὸς,πρός,r--------,AuxP
27,28,τὸ,ὁ,l-s---na-,ATR
28,29,τολμᾶν,τολμάω,v-sppamv-,ADV_CO
29,30,καὶ,καί,c--------,COORD
30,31,μὴ,μή,d--------,AuxZ
31,32,φυγομαχεῖν,φυγομαχέω,v--pna---,ADV_CO
32,33,ἐν,εἰς,r--------,AuxP
33,34,ταῖς,ὁ,l-p---fd-,ATR
34,35,ἁμίλλαις,ἅμιλλα,n-p---fd-,ADV
35,36,.,punc1,u--------,AuxK
