,@id,@form,@lemma,@postag,@relation
0,1,τοῦτο,οὗτος,p-s---na-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,οὐ,οὐ,d--------,AuxZ
3,4,ῥᾳδίως,ῥᾴδιος,d--------,ADV
4,5,ἑτέρῳ,ἕτερος,a-s---md-,ATR
5,6,τινὶ,τις,p-s---cd-,OBJ
6,7,τῶν,ὁ,l-p---mg-,ATR
7,8,ἐπιφανῶν,ἐπιφανής,a-p---mg-,ATR
8,9,πλὴν,πλήν,r--------,COORD
9,10,Εὐριπίδῃ,εὐριπίδης,n-s---md-,ATR
10,11,συμπεσεῖν,συμπίτνω,v--ana---,OBJ
11,12,ὕστερον,ὕστερος,a-s---na-,ADV
12,13,",",punc1,u--------,AuxX
13,14,τελευτήσαντι,τελευτάω,v-sapamd-,ATR_CO
14,15,καὶ,καί,c--------,COORD
15,16,ταφέντι,θάπτω,v-sappmd-,ATR_CO
16,17,τῆς,ὁ,l-s---fg-,ATR
17,18,Μακεδονίας,Μακεδ́νιος,n-s---fg-,ATR
18,19,περὶ,περί,r--------,AuxP
19,20,Ἀρέθουσαν,Ἀρέθουσα,n-s---fa-,ADV
20,21,.,punc1,u--------,AuxK
