,@id,@form,@lemma,@postag,@relation
0,1,ἐν,εἰς,r--------,AuxP
1,2,μὲν,μέν,d--------,AuxY
2,3,οὖν,οὖν,d--------,AuxY
3,4,τούτοις,οὗτος,p-p---md-,PNOM
4,5,οὐδέν,οὐδείς,a-s---nn-,ATR
5,6,ἐστιν,εἰμί,v3spia---,PRED
6,7,ἀδικίας,ἀδικία,n-s---fg-,ATR_CO
7,8,ἴχνος,ἴχνος,n-s---nn-,SBJ
8,9,οὐδὲ,οὐδέ,c--------,COORD
9,10,πλεονεξίας,πλεονεξία,n-s---fg-,ATR_CO
10,11,",",punc1,u--------,AuxX
11,12,ἣν,ὅς,p-s---fa-,OBJ
12,13,ἐγκαλοῦσιν,ἐγκαλέω,v-pppamd-,ATR
13,14,ἔνιοι,ἔνιοι,a-p---mn-,SBJ
14,15,τοῖς,ὁ,l-p---md-,ATR
15,16,Λυκούργου,Λυκοῦργος,n-s---mg-,ATR
16,17,νόμοις,νόμος,n-p---md-,OBJ
17,18,",",punc1,u--------,AuxX
18,19,ὡς,ὡς,c--------,AuxC
19,20,ἱκανῶς,ἱκανός,d--------,ADV
20,21,ἔχουσι,ἔχω,v3ppia---,ADV_CO
21,22,πρὸς,πρός,r--------,AuxP
22,23,ἀνδρείαν,ἀνδρεία,n-s---fa-,ADV
23,24,",",punc1,u--------,AuxX
24,25,ἐνδεῶς,ἐνδεῶς,d--------,ADV
25,26,δὲ,δέ,c--------,COORD
26,27,πρὸς,πρός,r--------,AuxP
27,28,δικαιοσύνην,δικαιοσύνη,n-s---fa-,ADV
28,29,.,punc1,u--------,AuxK
29,30,ἔχουσι,ἔχω,v-pppamd-,ADV_CO
