@id,@form,@lemma,@postag,@relation
1,ἀπόκριναι,ἀποκρίνω,v2samm---,OBJ
2,",",punc1,u--------,AuxX
3,φησίν,φημί,v3spia---,PRED
4,",",punc1,u--------,AuxX
5,ὦ,ὦ,i--------,AuxZ
6,ποιητά,ποιητής,n-s---mv-,ExD
7,μοι,ἐγώ,p1s---md-,OBJ
8,",",punc1,u--------,AuxX
9,τί,τις,p-s---na-,OBJ
10,βουλόμενος,βούλομαι,v-sppemn-,ADV
11,ἔγραψας,γράφω,v2saia---,OBJ
12,ἐν,ἐν,r--------,AuxP
13,τραγῳδίᾳ,τραγῳδία,n-s---fd-,ADV
14,ἔρρ᾽,ἔρρω,v2spma---,OBJ
15,",",punc1,u--------,AuxX
16,αἰσχροποιέ,αἰσχροποιός,a-s---mv-,ExD
17,;,punc1,u--------,AuxK
